pos	good	ambiguous	bad
7946	120	0	8
7947	120	0	8
7948	120	0	8
7949	120	0	8
7950	117	3	8
7951	120	0	8
7952	120	0	8
7953	120	0	8
7954	120	0	8
7955	120	0	8
7956	117	3	8
7957	120	0	8
7958	120	0	8
7959	117	3	8
7960	120	0	8
7961	120	0	8
7962	116	4	8
7963	120	0	8
7964	120	0	8
7965	117	3	8
7966	120	0	8
7967	120	0	8
7968	120	0	8
7969	120	0	8
7970	120	0	8
7971	120	0	8
7972	120	0	8
7973	120	0	8
7974	116	4	8
7975	120	0	8
7976	119	1	8
7977	114	6	8
7978	121	0	7
7979	123	0	5
7980	118	5	5
7981	123	0	5
7982	125	0	3
7983	125	0	3
7984	125	0	3
7985	125	0	3
7986	121	4	3
7987	125	0	3
7988	125	0	3
7989	121	4	3
7990	121	4	3
7991	125	0	3
7992	125	0	3
7993	125	0	3
7994	125	0	3
7995	123	2	3
7996	125	0	3
7997	125	0	3
7998	125	0	3
7999	125	0	3
8000	125	0	3
8001	125	0	3
8002	125	0	3
8003	125	0	3
8004	125	0	3
8005	125	0	3
8006	125	0	3
8007	125	0	3
8008	125	0	3
8009	125	0	3
8010	121	4	3
8011	125	0	3
8012	125	0	3
8013	125	0	3
8014	125	0	3
8015	125	0	3
8016	125	0	3
8017	125	0	3
8018	125	0	3
8019	121	4	3
8020	125	0	3
8021	125	0	3
8022	121	4	3
8023	125	0	3
8024	125	0	3
8025	121	4	3
8026	125	0	3
8027	125	0	3
8028	125	0	3
8029	125	0	3
8030	125	0	3
8031	122	3	3
8032	125	0	3
8033	125	0	3
8034	123	2	3
8035	125	0	3
8036	125	0	3
8037	123	2	3
8038	125	0	3
8039	125	0	3
8040	125	0	3
8041	125	0	3
8042	123	2	3
8043	123	2	3
8044	125	0	3
8045	125	0	3
8046	124	1	3
8047	125	0	3
8048	125	0	3
8049	125	0	3
8050	125	0	3
8051	125	0	3
8052	123	2	3
8053	125	0	3
8054	125	0	3
8055	125	0	3
8056	125	0	3
8057	124	0	4
8058	124	0	4
8059	124	0	4
8060	124	0	4
8061	124	0	4
8062	123	1	4
8063	124	0	4
8064	121	3	4
8065	124	0	4
8066	124	0	4
8067	124	0	4
8068	122	2	4
8069	124	0	4
8070	124	0	4
8071	124	0	4
8072	124	0	4
8073	123	1	4
8074	124	0	4
8075	124	0	4
8076	123	1	4
8077	124	0	4
8078	124	0	4
8079	124	0	4
8080	124	0	4
8081	124	0	4
8082	124	0	4
8083	124	0	4
8084	124	0	4
8085	123	1	4
8086	123	1	4
8087	124	0	4
8088	124	0	4
8089	124	0	4
8090	124	0	4
8091	124	0	4
8092	124	0	4
8093	124	0	4
8094	123	1	4
8095	124	0	4
8096	124	0	4
8097	123	1	4
8098	124	0	4
8099	124	0	4
8100	123	1	4
8101	124	0	4
8102	124	0	4
8103	123	1	4
8104	124	0	4
8105	124	0	4
8106	124	0	4
8107	124	0	4
8108	124	0	4
8109	124	0	4
8110	124	0	4
8111	124	0	4
8112	124	0	4
8113	124	0	4
8114	124	0	4
8115	124	0	4
8116	124	0	4
8117	124	0	4
8118	124	0	4
8119	124	0	4
8120	124	0	4
8121	124	0	4
8122	124	0	4
8123	124	0	4
8124	124	0	4
8125	124	0	4
8126	124	0	4
8127	124	0	4
8128	124	0	4
8129	124	0	4
8130	124	0	4
8131	124	0	4
8132	124	0	4
8133	124	0	4
8134	124	0	4
8135	124	0	4
8136	124	0	4
8137	124	0	4
8138	124	0	4
8139	124	0	4
8140	124	0	4
8141	124	0	4
8142	124	0	4
8143	124	0	4
8144	124	0	4
8145	124	0	4
8146	124	0	4
8147	124	0	4
8148	124	0	4
8149	124	0	4
8150	124	0	4
8151	124	0	4
8152	124	0	4
8153	124	0	4
8154	124	0	4
8155	124	0	4
8156	124	0	4
8157	124	0	4
8158	124	0	4
8159	124	0	4
8160	124	0	4
8161	124	0	4
8162	124	0	4
8163	124	0	4
8164	124	0	4
8165	124	0	4
8166	124	0	4
8167	124	0	4
8168	124	0	4
8169	124	0	4
8170	124	0	4
8171	124	0	4
8172	124	0	4
8173	124	0	4
8174	124	0	4
8175	124	0	4
8176	124	0	4
8177	124	0	4
8178	124	0	4
8179	124	0	4
8180	124	0	4
8181	124	0	4
8182	124	0	4
8183	124	0	4
8184	124	0	4
8185	124	0	4
8186	124	0	4
8187	124	0	4
8188	124	0	4
8189	124	0	4
8190	124	0	4
8191	124	0	4
8192	124	0	4
8193	124	0	4
8194	124	0	4
8195	124	0	4
8196	124	0	4
8197	124	0	4
8198	124	0	4
8199	124	0	4
8200	124	0	4
8201	124	0	4
8202	124	0	4
8203	124	0	4
8204	124	0	4
8205	124	0	4
8206	124	0	4
8207	124	0	4
8208	124	0	4
8209	124	0	4
8210	124	0	4
8211	124	0	4
8212	124	0	4
8213	124	0	4
8214	124	0	4
8215	124	0	4
8216	124	0	4
8217	124	0	4
8218	124	0	4
8219	124	0	4
8220	124	0	4
8221	122	0	6
8222	122	0	6
8223	122	0	6
8224	122	0	6
8225	122	0	6
8226	122	0	6
8227	122	0	6
8228	122	0	6
8229	122	0	6
8230	122	0	6
8231	122	0	6
8232	122	0	6
8233	122	0	6
8234	122	0	6
8235	122	0	6
8236	122	0	6
8237	122	0	6
8238	122	0	6
8239	122	0	6
8240	122	0	6
8241	122	0	6
8242	122	0	6
8243	122	0	6
8244	122	0	6
8245	122	0	6
8246	122	0	6
8247	122	0	6
8248	122	0	6
8249	122	0	6
8250	122	0	6
8251	121	1	6
8252	122	0	6
8253	122	0	6
8254	122	0	6
8255	122	0	6
8256	122	0	6
8257	122	0	6
8258	122	0	6
8259	122	0	6
8260	122	0	6
8261	122	0	6
8262	122	0	6
8263	122	0	6
8264	122	0	6
8265	122	0	6
8266	122	0	6
8267	122	0	6
8268	122	0	6
8269	122	0	6
8270	122	0	6
8271	122	0	6
8272	122	0	6
8273	122	0	6
8274	122	0	6
8275	122	0	6
8276	122	0	6
8277	122	0	6
8278	122	0	6
8279	122	0	6
8280	122	0	6
8281	122	0	6
8282	122	0	6
8283	122	0	6
8284	122	0	6
8285	122	0	6
8286	122	0	6
8287	122	0	6
8288	122	0	6
8289	122	0	6
8290	122	0	6
8291	122	0	6
8292	122	0	6
8293	123	0	5
8294	123	0	5
8295	123	0	5
8296	123	0	5
8297	124	0	4
8298	124	0	4
8299	124	0	4
8300	124	0	4
8301	124	0	4
8302	124	0	4
8303	124	0	4
8304	124	0	4
8305	124	0	4
8306	124	0	4
8307	124	0	4
8308	124	0	4
8309	124	0	4
8310	124	0	4
8311	124	0	4
8312	124	0	4
8313	124	0	4
8314	124	0	4
8315	124	0	4
8316	124	0	4
8317	124	0	4
8318	124	0	4
8319	124	0	4
8320	124	0	4
8321	124	0	4
8322	124	0	4
8323	124	0	4
8324	124	0	4
8325	124	0	4
8326	124	0	4
8327	124	0	4
8328	124	0	4
8329	124	0	4
8330	124	0	4
8331	124	0	4
8332	124	0	4
8333	124	0	4
8334	124	0	4
8335	124	0	4
8336	124	0	4
8337	124	0	4
8338	124	0	4
8339	124	0	4
8340	124	0	4
8341	124	0	4
8342	124	0	4
8343	124	0	4
8344	124	0	4
8345	124	0	4
8346	124	0	4
8347	124	0	4
8348	124	0	4
8349	124	0	4
8350	124	0	4
8351	124	0	4
8352	124	0	4
8353	119	5	4
8354	124	0	4
8355	124	0	4
8356	124	0	4
8357	124	0	4
8358	124	0	4
8359	106	18	4
8360	124	0	4
8361	124	0	4
8362	124	0	4
8363	124	0	4
8364	124	0	4
8365	124	0	4
8366	124	0	4
8367	124	0	4
8368	124	0	4
8369	124	0	4
8370	124	0	4
8371	116	0	12
8372	116	0	12
8373	116	0	12
8374	116	0	12
8375	116	0	12
8376	116	0	12
8377	116	0	12
8378	116	0	12
8379	116	0	12
8380	116	0	12
8381	116	0	12
8382	116	0	12
8383	116	0	12
8384	116	0	12
8385	116	0	12
8386	116	0	12
8387	116	0	12
8388	116	0	12
8389	116	0	12
8390	116	0	12
8391	116	0	12
8392	116	0	12
8393	116	0	12
8394	116	0	12
8395	116	0	12
8396	116	0	12
8397	116	0	12
8398	116	0	12
8399	116	0	12
8400	116	0	12
8401	116	0	12
8402	116	0	12
8403	116	0	12
8404	116	0	12
8405	116	0	12
8406	116	0	12
8407	116	0	12
8408	116	0	12
8409	116	0	12
8410	116	0	12
8411	116	0	12
8412	116	0	12
8413	116	0	12
8414	116	0	12
8415	116	0	12
8416	116	0	12
8417	116	0	12
8418	116	0	12
8419	116	0	12
8420	116	0	12
8421	116	0	12
8422	116	0	12
8423	116	0	12
8424	116	0	12
8425	116	0	12
8426	116	0	12
8427	116	0	12
8428	116	0	12
8429	116	0	12
8430	116	0	12
8431	116	0	12
8432	116	0	12
8433	116	0	12
8434	116	0	12
8435	116	0	12
8436	116	0	12
8437	116	0	12
8438	116	0	12
8439	116	0	12
8440	116	0	12
8441	116	0	12
8442	116	0	12
8443	116	0	12
8444	116	0	12
8445	116	0	12
8446	116	0	12
8447	116	0	12
8448	116	0	12
8449	116	0	12
8450	116	0	12
8451	116	0	12
8452	116	0	12
8453	116	0	12
8454	116	0	12
8455	116	0	12
8456	116	0	12
8457	116	0	12
8458	116	0	12
8459	116	0	12
8460	116	0	12
8461	116	0	12
8462	116	0	12
8463	116	0	12
8464	116	0	12
8465	116	0	12
8466	116	0	12
8467	116	0	12
8468	116	0	12
8469	116	0	12
8470	116	0	12
8471	115	0	13
8472	115	1	12
8473	115	0	13
8474	116	0	12
8475	116	0	12
8476	116	0	12
8477	116	0	12
8478	116	0	12
8479	116	0	12
8480	117	0	11
8481	117	0	11
8482	117	0	11
8483	117	0	11
8484	117	0	11
8485	117	0	11
8486	117	0	11
8487	117	0	11
8488	117	0	11
8489	117	0	11
8490	117	0	11
8491	117	0	11
8492	117	0	11
8493	117	0	11
8494	117	0	11
8495	117	0	11
8496	117	0	11
8497	118	0	10
8498	118	0	10
8499	118	0	10
8500	117	1	10
8501	118	0	10
8502	118	0	10
8503	118	0	10
8504	118	0	10
8505	118	0	10
8506	118	0	10
8507	118	0	10
8508	118	0	10
8509	118	0	10
8510	118	0	10
8511	118	0	10
8512	118	0	10
8513	118	0	10
8514	118	0	10
8515	118	0	10
8516	118	0	10
8517	118	0	10
8518	118	0	10
8519	118	0	10
8520	118	0	10
8521	118	0	10
8522	118	0	10
8523	117	1	10
8524	118	0	10
8525	116	2	10
8526	115	3	10
8527	118	0	10
8528	118	0	10
8529	118	0	10
8530	118	0	10
8531	115	3	10
8532	115	3	10
8533	118	0	10
8534	118	0	10
8535	118	0	10
8536	118	0	10
8537	118	0	10
8538	118	0	10
8539	118	0	10
8540	118	0	10
8541	118	0	10
8542	118	0	10
8543	118	0	10
8544	115	3	10
8545	118	0	10
8546	118	0	10
8547	118	0	10
8548	117	0	11
8549	117	0	11
8550	115	2	11
8551	117	0	11
8552	117	0	11
8553	117	0	11
8554	117	0	11
8555	117	0	11
8556	117	0	11
8557	117	0	11
8558	117	0	11
8559	117	0	11
8560	117	0	11
8561	117	0	11
8562	117	0	11
8563	114	3	11
8564	117	0	11
8565	117	0	11
8566	117	0	11
8567	117	0	11
8568	117	0	11
8569	117	0	11
8570	117	0	11
8571	117	0	11
8572	117	0	11
8573	117	0	11
8574	117	0	11
8575	117	0	11
8576	117	0	11
8577	114	3	11
8578	117	0	11
8579	117	0	11
8580	117	0	11
8581	117	0	11
8582	117	0	11
8583	114	3	11
8584	117	0	11
8585	117	0	11
8586	117	0	11
8587	117	0	11
8588	117	0	11
8589	117	0	11
8590	117	0	11
8591	117	0	11
8592	117	0	11
8593	117	0	11
8594	117	0	11
8595	114	3	11
8596	117	0	11
8597	117	0	11
8598	117	0	11
8599	117	0	11
8600	117	0	11
8601	120	0	8
8602	120	0	8
8603	120	0	8
8604	119	1	8
8605	120	0	8
8606	120	0	8
8607	120	0	8
8608	120	0	8
8609	120	0	8
8610	120	0	8
8611	118	2	8
8612	120	0	8
8613	118	2	8
8614	120	0	8
8615	120	0	8
8616	118	2	8
8617	120	0	8
8618	120	0	8
8619	118	2	8
8620	120	0	8
8621	120	0	8
8622	118	2	8
8623	120	0	8
8624	120	0	8
8625	120	0	8
8626	120	0	8
8627	120	0	8
8628	120	0	8
8629	120	0	8
8630	120	0	8
8631	118	2	8
8632	120	0	8
8633	120	0	8
8634	120	0	8
8635	120	0	8
8636	120	0	8
8637	120	0	8
8638	120	0	8
8639	120	0	8
8640	120	0	8
8641	120	0	8
8642	120	0	8
8643	120	0	8
8644	120	0	8
8645	120	0	8
8646	120	0	8
8647	120	0	8
8648	120	0	8
8649	120	0	8
8650	120	0	8
8651	120	0	8
8652	120	0	8
8653	120	0	8
8654	120	0	8
8655	120	0	8
8656	120	0	8
8657	120	0	8
8658	120	0	8
8659	120	0	8
8660	120	0	8
8661	120	0	8
8662	119	1	8
8663	120	0	8
8664	120	0	8
8665	120	0	8
8666	117	3	8
8667	117	3	8
8668	120	0	8
8669	120	0	8
8670	120	0	8
8671	118	2	8
8672	120	0	8
8673	120	0	8
8674	118	2	8
8675	120	0	8
8676	118	0	10
8677	118	0	10
8678	118	0	10
8679	116	2	10
8680	118	0	10
8681	118	0	10
8682	116	2	10
8683	118	0	10
8684	118	0	10
8685	116	2	10
8686	118	0	10
8687	118	0	10
8688	118	0	10
8689	118	0	10
8690	117	0	11
8691	118	0	10
8692	118	0	10
8693	118	0	10
8694	116	2	10
8695	118	0	10
8696	118	0	10
8697	118	0	10
8698	118	0	10
8699	118	0	10
8700	118	0	10
8701	118	0	10
8702	116	2	10
8703	118	0	10
8704	118	0	10
8705	118	0	10
8706	118	0	10
8707	118	0	10
8708	118	0	10
8709	118	0	10
8710	118	0	10
8711	118	0	10
8712	118	0	10
8713	118	0	10
8714	118	0	10
8715	116	2	10
8716	118	0	10
8717	118	0	10
8718	118	0	10
8719	118	0	10
8720	118	0	10
8721	118	0	10
8722	118	0	10
8723	118	0	10
8724	118	0	10
8725	118	0	10
8726	116	2	10
8727	116	2	10
8728	118	0	10
8729	118	0	10
8730	116	2	10
8731	118	0	10
8732	118	0	10
8733	118	0	10
8734	118	0	10
8735	118	0	10
8736	118	0	10
8737	118	0	10
8738	118	0	10
8739	118	0	10
8740	118	0	10
8741	118	0	10
8742	118	0	10
8743	116	2	10
8744	118	0	10
8745	116	2	10
8746	118	0	10
8747	118	0	10
8748	118	0	10
8749	116	2	10
8750	118	0	10
8751	118	0	10
8752	118	0	10
8753	118	0	10
8754	118	0	10
8755	118	0	10
8756	118	0	10
8757	118	0	10
8758	118	0	10
8759	118	0	10
8760	116	2	10
8761	118	0	10
8762	118	0	10
8763	118	0	10
8764	118	0	10
8765	118	0	10
8766	116	2	10
8767	118	0	10
8768	118	0	10
8769	116	2	10
8770	118	0	10
8771	118	0	10
8772	118	0	10
8773	118	0	10
8774	118	0	10
8775	118	0	10
8776	118	0	10
8777	118	0	10
8778	118	0	10
8779	118	0	10
8780	118	0	10
8781	118	0	10
8782	118	0	10
8783	118	0	10
8784	118	0	10
8785	118	0	10
8786	118	0	10
8787	118	0	10
8788	118	0	10
8789	118	0	10
8790	117	1	10
8791	118	0	10
8792	118	0	10
8793	117	1	10
8794	118	0	10
8795	118	0	10
8796	117	1	10
8797	118	0	10
8798	118	0	10
8799	118	0	10
8800	117	1	10
8801	118	0	10
8802	118	0	10
8803	118	0	10
8804	118	0	10
8805	118	0	10
8806	118	0	10
8807	118	0	10
8808	117	1	10
8809	118	0	10
8810	118	0	10
8811	118	0	10
8812	118	0	10
8813	117	0	11
8814	116	1	11
8815	116	0	12
8816	114	1	13
8817	115	0	13
8818	114	1	13
8819	115	0	13
8820	115	0	13
8821	115	0	13
8822	115	0	13
8823	114	1	13
8824	115	0	13
8825	115	0	13
8826	115	0	13
8827	115	0	13
8828	114	1	13
8829	114	1	13
8830	115	0	13
8831	115	0	13
8832	115	0	13
8833	115	0	13
8834	115	0	13
8835	115	0	13
8836	115	0	13
8837	115	0	13
8838	115	0	13
8839	115	0	13
8840	115	0	13
8841	114	1	13
8842	115	0	13
8843	115	0	13
8844	115	0	13
8845	115	0	13
8846	115	0	13
8847	115	0	13
8848	114	1	13
8849	115	0	13
8850	115	0	13
8851	115	0	13
8852	115	0	13
8853	115	0	13
8854	115	0	13
8855	115	0	13
8856	115	0	13
8857	115	0	13
8858	115	0	13
8859	115	0	13
8860	115	0	13
8861	115	0	13
8862	115	0	13
8863	115	0	13
8864	115	0	13
8865	114	1	13
8866	115	0	13
8867	115	0	13
8868	115	0	13
8869	115	0	13
8870	115	0	13
8871	115	0	13
8872	115	0	13
8873	115	0	13
8874	113	2	13
8875	115	0	13
8876	115	0	13
8877	113	2	13
8878	115	0	13
8879	115	0	13
8880	113	2	13
8881	115	0	13
8882	115	0	13
8883	113	2	13
8884	115	0	13
8885	115	0	13
8886	113	2	13
8887	115	0	13
8888	115	0	13
8889	113	2	13
8890	115	0	13
8891	115	0	13
8892	113	2	13
8893	115	0	13
8894	115	0	13
8895	115	0	13
8896	115	0	13
8897	115	0	13
8898	115	0	13
8899	115	0	13
8900	115	0	13
8901	115	0	13
8902	115	0	13
8903	115	0	13
8904	115	0	13
8905	115	0	13
8906	115	0	13
8907	115	0	13
8908	117	0	11
8909	118	0	10
8910	120	0	8
8911	120	0	8
8912	120	0	8
8913	120	0	8
8914	121	0	7
8915	122	0	6
8916	122	0	6
8917	122	0	6
8918	122	0	6
8919	122	0	6
8920	122	0	6
8921	123	0	5
8922	123	0	5
8923	123	0	5
8924	123	0	5
8925	123	0	5
8926	123	0	5
8927	123	0	5
8928	123	0	5
8929	123	0	5
8930	123	0	5
8931	123	0	5
8932	123	0	5
8933	123	0	5
8934	123	0	5
8935	123	0	5
8936	123	0	5
8937	123	0	5
8938	123	0	5
8939	123	0	5
8940	123	0	5
8941	123	0	5
8942	123	0	5
8943	123	0	5
8944	123	0	5
8945	123	0	5
8946	123	0	5
8947	123	0	5
8948	123	0	5
8949	123	0	5
8950	123	0	5
8951	123	0	5
8952	123	0	5
8953	123	0	5
8954	123	0	5
8955	123	0	5
8956	123	0	5
8957	123	0	5
8958	123	0	5
8959	123	0	5
8960	123	0	5
8961	123	0	5
8962	123	0	5
8963	123	0	5
8964	123	0	5
8965	123	0	5
8966	123	0	5
8967	123	0	5
8968	124	0	4
8969	123	0	5
8970	123	0	5
8971	123	0	5
8972	123	0	5
8973	123	0	5
8974	123	0	5
8975	123	0	5
8976	123	0	5
8977	123	0	5
8978	123	0	5
8979	123	0	5
8980	123	0	5
8981	123	0	5
8982	123	0	5
8983	123	0	5
8984	123	0	5
8985	123	0	5
8986	123	0	5
8987	123	0	5
8988	123	0	5
8989	123	0	5
8990	123	0	5
8991	122	1	5
8992	123	0	5
8993	123	0	5
8994	123	0	5
8995	123	0	5
8996	123	0	5
8997	123	0	5
8998	123	0	5
8999	122	0	6
9000	122	0	6
9001	122	0	6
9002	122	0	6
9003	122	0	6
9004	122	0	6
9005	121	0	7
9006	121	0	7
9007	121	0	7
9008	121	0	7
9009	121	0	7
9010	121	0	7
9011	121	0	7
9012	121	0	7
9013	121	0	7
9014	121	0	7
9015	121	0	7
9016	121	0	7
9017	121	0	7
9018	121	0	7
9019	121	0	7
9020	121	0	7
9021	121	0	7
9022	121	0	7
9023	121	0	7
9024	121	0	7
9025	121	0	7
9026	121	0	7
9027	121	0	7
9028	121	0	7
9029	121	0	7
9030	121	0	7
9031	121	0	7
9032	121	0	7
9033	121	0	7
9034	121	0	7
9035	121	0	7
9036	121	0	7
9037	121	0	7
9038	121	0	7
9039	121	0	7
9040	121	0	7
9041	121	0	7
9042	121	0	7
9043	121	0	7
9044	121	0	7
9045	121	0	7
9046	121	0	7
9047	121	0	7
9048	121	0	7
9049	121	0	7
9050	121	0	7
9051	121	0	7
9052	121	0	7
9053	121	0	7
9054	121	0	7
9055	121	0	7
9056	121	0	7
9057	121	0	7
9058	121	0	7
9059	120	1	7
9060	121	0	7
9061	121	0	7
9062	121	0	7
9063	121	0	7
9064	121	0	7
9065	121	0	7
9066	121	0	7
9067	121	0	7
9068	121	0	7
9069	121	0	7
9070	121	0	7
9071	121	0	7
9072	121	0	7
9073	121	0	7
9074	121	0	7
9075	119	2	7
9076	121	0	7
9077	121	0	7
9078	117	4	7
9079	121	0	7
9080	121	0	7
9081	117	4	7
9082	121	0	7
9083	121	0	7
9084	116	5	7
9085	121	0	7
9086	121	0	7
9087	116	5	7
9088	121	0	7
9089	121	0	7
9090	121	0	7
9091	121	0	7
9092	121	0	7
9093	121	0	7
9094	121	0	7
9095	121	0	7
9096	116	5	7
9097	121	0	7
9098	121	0	7
9099	121	0	7
9100	121	0	7
9101	121	0	7
9102	121	0	7
9103	121	0	7
9104	121	0	7
9105	120	1	7
9106	121	0	7
9107	121	0	7
9108	121	0	7
9109	121	0	7
9110	121	0	7
9111	120	0	8
9112	120	0	8
9113	118	0	10
9114	108	0	20
9115	49	0	79
9116	54	0	74
9117	55	0	73
9118	51	0	77
9119	49	0	79
9120	49	0	79
9121	49	0	79
9122	49	0	79
9123	49	0	79
9124	49	0	79
9125	49	0	79
9126	49	0	79
9127	50	0	78
9128	50	0	78
9129	50	0	78
9130	50	0	78
9131	50	0	78
9132	50	0	78
9133	49	0	79
9134	49	0	79
9135	49	0	79
9136	49	0	79
9137	49	0	79
9138	49	0	79
9139	49	0	79
9140	49	0	79
9141	49	0	79
9142	50	0	78
9143	50	0	78
9144	50	0	78
9145	50	0	78
9146	50	0	78
9147	50	0	78
9148	50	0	78
9149	50	0	78
9150	50	0	78
9151	50	0	78
9152	50	0	78
9153	50	0	78
9154	50	0	78
9155	50	0	78
9156	51	0	77
9157	51	0	77
9158	51	0	77
9159	51	0	77
9160	51	0	77
9161	51	0	77
9162	51	0	77
9163	53	0	75
9164	53	0	75
9165	53	0	75
9166	53	0	75
9167	53	0	75
9168	54	0	74
9169	54	0	74
9170	55	0	73
9171	55	0	73
9172	55	0	73
9173	55	0	73
9174	55	0	73
9175	55	0	73
9176	55	0	73
9177	54	0	74
9178	54	0	74
9179	54	0	74
9180	54	0	74
9181	54	0	74
9182	54	0	74
9183	53	0	75
9184	53	0	75
9185	52	0	76
9186	52	0	76
9187	52	0	76
9188	53	0	75
9189	53	0	75
9190	54	0	74
9191	54	0	74
9192	54	0	74
9193	53	0	75
9194	53	0	75
9195	53	0	75
9196	54	0	74
9197	55	0	73
9198	55	0	73
9199	54	0	74
9200	53	0	75
9201	53	0	75
9202	54	0	74
9203	55	0	73
9204	55	0	73
9205	55	0	73
9206	52	0	76
9207	52	0	76
9208	52	0	76
9209	54	0	74
9210	56	0	72
9211	65	0	63
9212	65	0	63
9213	69	0	59
9214	84	0	44
9215	122	0	6
9216	122	0	6
9217	122	0	6
9218	122	0	6
9219	119	3	6
9220	122	0	6
9221	122	0	6
9222	122	0	6
9223	120	2	6
9224	122	0	6
9225	120	2	6
9226	122	0	6
9227	122	0	6
9228	122	0	6
9229	122	0	6
9230	122	0	6
9231	119	3	6
9232	122	0	6
9233	122	0	6
9234	120	2	6
9235	122	0	6
9236	122	0	6
9237	119	3	6
9238	122	0	6
9239	122	0	6
9240	122	0	6
9241	122	0	6
9242	122	0	6
9243	122	0	6
9244	122	0	6
9245	122	0	6
9246	119	3	6
9247	122	0	6
9248	122	0	6
9249	122	0	6
9250	122	0	6
9251	122	0	6
9252	122	0	6
9253	122	0	6
9254	122	0	6
9255	122	0	6
9256	122	0	6
9257	122	0	6
9258	122	0	6
9259	122	0	6
9260	122	0	6
9261	119	3	6
9262	122	0	6
9263	122	0	6
9264	119	3	6
9265	122	0	6
9266	122	0	6
9267	122	0	6
9268	122	0	6
9269	122	0	6
9270	122	0	6
9271	122	0	6
9272	122	0	6
9273	122	0	6
9274	122	0	6
9275	122	0	6
9276	120	2	6
9277	122	0	6
9278	120	2	6
9279	120	2	6
9280	122	0	6
9281	122	0	6
9282	122	0	6
9283	122	0	6
9284	122	0	6
9285	122	0	6
9286	122	0	6
9287	121	1	6
9288	122	0	6
9289	122	0	6
9290	122	0	6
9291	122	0	6
9292	122	0	6
9293	122	0	6
9294	121	1	6
9295	121	1	6
9296	121	1	6
9297	121	1	6
9298	122	0	6
9299	122	0	6
9300	121	1	6
9301	122	0	6
9302	122	0	6
9303	121	1	6
9304	122	0	6
9305	122	0	6
9306	121	1	6
9307	122	0	6
9308	122	0	6
9309	122	0	6
9310	122	0	6
9311	122	0	6
9312	122	0	6
9313	122	0	6
9314	122	0	6
9315	121	1	6
9316	122	0	6
9317	122	0	6
9318	122	0	6
9319	122	0	6
9320	122	0	6
9321	122	0	6
9322	122	0	6
9323	122	0	6
9324	122	0	6
9325	122	0	6
9326	122	0	6
9327	122	0	6
9328	122	0	6
9329	122	0	6
9330	119	3	6
9331	122	0	6
9332	122	0	6
9333	119	3	6
9334	122	0	6
9335	122	0	6
9336	122	0	6
9337	122	0	6
9338	122	0	6
9339	119	3	6
9340	122	0	6
9341	122	0	6
9342	122	0	6
9343	122	0	6
9344	122	0	6
9345	122	0	6
9346	122	0	6
9347	122	0	6
9348	122	0	6
9349	122	0	6
9350	122	0	6
9351	122	0	6
9352	122	0	6
9353	122	0	6
9354	122	0	6
9355	122	0	6
9356	122	0	6
9357	120	2	6
9358	122	0	6
9359	122	0	6
9360	119	3	6
9361	122	0	6
9362	122	0	6
9363	122	0	6
9364	122	0	6
9365	122	0	6
9366	118	4	6
9367	122	0	6
9368	122	0	6
9369	122	0	6
9370	122	0	6
9371	122	0	6
9372	118	4	6
9373	122	0	6
9374	122	0	6
9375	122	0	6
9376	122	0	6
9377	122	0	6
9378	118	4	6
9379	122	0	6
9380	122	0	6
9381	122	0	6
9382	122	0	6
9383	122	0	6
9384	119	3	6
9385	122	0	6
9386	122	0	6
9387	119	3	6
9388	122	0	6
9389	122	0	6
9390	122	0	6
9391	122	0	6
9392	122	0	6
9393	122	0	6
9394	122	0	6
9395	122	0	6
9396	120	2	6
9397	122	0	6
9398	122	0	6
9399	122	0	6
9400	122	0	6
9401	122	0	6
9402	122	0	6
9403	122	0	6
9404	122	0	6
9405	122	0	6
9406	122	0	6
9407	122	0	6
9408	118	4	6
9409	122	0	6
9410	122	0	6
9411	118	4	6
9412	122	0	6
9413	122	0	6
9414	122	0	6
9415	122	0	6
9416	122	0	6
9417	118	4	6
9418	122	0	6
9419	122	0	6
9420	122	0	6
9421	122	0	6
9422	122	0	6
9423	122	0	6
9424	122	0	6
9425	122	0	6
9426	122	0	6
9427	120	0	8
9428	120	0	8
9429	120	0	8
9430	120	0	8
9431	120	0	8
9432	120	0	8
9433	116	4	8
9434	120	0	8
9435	116	4	8
9436	116	4	8
9437	120	0	8
9438	116	4	8
9439	116	4	8
9440	120	0	8
9441	120	0	8
9442	120	0	8
9443	120	0	8
9444	120	0	8
9445	120	0	8
9446	120	0	8
9447	120	0	8
9448	120	0	8
9449	120	0	8
9450	120	0	8
9451	120	0	8
9452	120	0	8
9453	120	0	8
9454	120	0	8
9455	120	0	8
9456	116	4	8
9457	120	0	8
9458	120	0	8
9459	120	0	8
9460	120	0	8
9461	120	0	8
9462	120	0	8
9463	120	0	8
9464	120	0	8
9465	120	0	8
9466	120	0	8
9467	120	0	8
9468	120	0	8
9469	120	0	8
9470	120	0	8
9471	116	4	8
9472	120	0	8
9473	120	0	8
9474	120	0	8
9475	116	4	8
9476	120	0	8
9477	120	0	8
9478	120	0	8
9479	120	0	8
9480	116	4	8
9481	120	0	8
9482	120	0	8
9483	117	3	8
9484	120	0	8
9485	120	0	8
9486	120	0	8
9487	120	0	8
9488	120	0	8
9489	117	3	8
9490	120	0	8
9491	121	0	7
9492	123	4	1
9493	127	0	1
9494	127	0	1
9495	123	4	1
9496	127	0	1
9497	127	0	1
9498	126	1	1
9499	127	0	1
