MAF	sample	target
0.217391	Yale-RSV-0355	RSVA
0.09090900000000002	Yale-RSV-0355	RSVA
0.22222200000000003	Yale-RSV-0355	RSVA
0.218391	Yale-RSV-0355	RSVA
0.11342600000000003	Yale-RSV-0355	RSVA
0.05192600000000003	Yale-RSV-0355	RSVA
0.30593800000000004	Yale-RSV-0355	RSVA
0.33143100000000003	Yale-RSV-0355	RSVA
0.09433999999999998	Yale-RSV-0355	RSVA
0.06650599999999995	Yale-RSV-0355	RSVA
0.066801	Yale-RSV-0355	RSVA
0.170184	Yale-RSV-0355	RSVA
0.11542399999999997	Yale-RSV-0355	RSVA
0.08615099999999998	Yale-RSV-0355	RSVA
0.087055	Yale-RSV-0355	RSVA
0.415385	Yale-RSV-0355	RSVA
0.0625	Yale-RSV-0355	RSVA
0.057143000000000055	Yale-RSV-0355	RSVA
0.06060600000000005	Yale-RSV-0355	RSVA
0.294872	Yale-RSV-0355	RSVA
0.13451500000000005	Yale-RSV-0355	RSVA
0.13124400000000003	Yale-RSV-0355	RSVA
0.291045	Yale-RSV-0355	RSVA
0.09523800000000004	Yale-RSV-0355	RSVA
0.294582	Yale-RSV-0355	RSVA
0.288294	Yale-RSV-0355	RSVA
0.06666700000000003	Yale-RSV-0355	RSVA
0.06666700000000003	Yale-RSV-0355	RSVA
0.06666700000000003	Yale-RSV-0355	RSVA
0.24637699999999996	Yale-RSV-0355	RSVA
0.25	Yale-RSV-0355	RSVA
0.32432399999999995	Yale-RSV-0355	RSVA
0.2	Yale-RSV-0355	RSVA
0.055300000000000016	Yale-RSV-0355	RSVA
0.391232	Yale-RSV-0355	RSVA
0.385061	Yale-RSV-0355	RSVA
0.38461500000000004	Yale-RSV-0355	RSVA
0.249345	Yale-RSV-0355	RSVA
0.09090900000000002	Yale-RSV-0355	RSVA
0.08473900000000001	Yale-RSV-0355	RSVA
0.060779999999999945	Yale-RSV-0355	RSVA
0.14289300000000005	Yale-RSV-0355	RSVA
0.21769300000000003	Yale-RSV-0355	RSVA
0.489224	Yale-RSV-0355	RSVA
0.125	Yale-RSV-0355	RSVA
0.128205	Yale-RSV-0355	RSVA
0.413739	Yale-RSV-0355	RSVA
0.387375	Yale-RSV-0355	RSVA
0.392323	Yale-RSV-0355	RSVA
0.392114	Yale-RSV-0355	RSVA
0.29222000000000004	Yale-RSV-0361	RSVA
0.14880499999999997	Yale-RSV-0361	RSVA
0.15147200000000005	Yale-RSV-0361	RSVA
0.36219	Yale-RSV-0361	RSVA
0.05739300000000003	Yale-RSV-0361	RSVA
0.477912	Yale-RSV-0361	RSVA
0.405285	Yale-RSV-0361	RSVA
0.296646	Yale-RSV-0361	RSVA
0.13092099999999995	Yale-RSV-0361	RSVA
0.218507	Yale-RSV-0361	RSVA
0.051563000000000025	Yale-RSV-0361	RSVA
0.20192299999999996	Yale-RSV-0361	RSVA
0.05268700000000004	Yale-RSV-0361	RSVA
0.05506500000000003	Yale-RSV-0361	RSVA
0.23814100000000005	Yale-RSV-0361	RSVA
0.374107	Yale-RSV-0361	RSVA
0.373104	Yale-RSV-0361	RSVA
0.37384799999999996	Yale-RSV-0361	RSVA
0.33361700000000005	Yale-RSV-0361	RSVA
0.438048	Yale-RSV-0361	RSVA
0.40371999999999997	Yale-RSV-0361	RSVA
0.451839	Yale-RSV-0361	RSVA
0.05926799999999999	Yale-RSV-0361	RSVA
0.179709	Yale-RSV-0361	RSVA
0.470669	Yale-RSV-0361	RSVA
0.05617000000000005	Yale-RSV-0361	RSVA
0.05300000000000005	Yale-RSV-0361	RSVA
0.05374900000000005	Yale-RSV-0361	RSVA
0.10988799999999999	Yale-RSV-0361	RSVA
0.482897	Yale-RSV-0361	RSVA
0.484064	Yale-RSV-0361	RSVA
0.13990199999999997	Yale-RSV-0361	RSVA
0.14231000000000005	Yale-RSV-0363	RSVA
0.14258499999999996	Yale-RSV-0363	RSVA
0.12941199999999997	Yale-RSV-0363	RSVA
0.07692299999999996	Yale-RSV-0363	RSVA
0.310811	Yale-RSV-0363	RSVA
0.05649700000000002	Yale-RSV-0363	RSVA
0.061985999999999986	Yale-RSV-0363	RSVA
0.06433100000000003	Yale-RSV-0363	RSVA
0.230314	Yale-RSV-0363	RSVA
0.234589	Yale-RSV-0363	RSVA
0.054471999999999965	Yale-RSV-0363	RSVA
0.24802400000000002	Yale-RSV-0363	RSVA
0.06106900000000004	Yale-RSV-0363	RSVA
0.06395300000000004	Yale-RSV-0363	RSVA
0.08982000000000001	Yale-RSV-0363	RSVA
0.06790099999999999	Yale-RSV-0363	RSVA
0.13068199999999996	Yale-RSV-0363	RSVA
0.06741600000000003	Yale-RSV-0363	RSVA
0.09980699999999998	Yale-RSV-0363	RSVA
0.458333	Yale-RSV-0363	RSVA
0.15534000000000003	Yale-RSV-0363	RSVA
0.22393200000000002	Yale-RSV-0363	RSVA
0.21305799999999997	Yale-RSV-0363	RSVA
0.409014	Yale-RSV-0363	RSVA
0.333564	Yale-RSV-0363	RSVA
0.09482800000000002	Yale-RSV-0363	RSVA
0.37804899999999997	Yale-RSV-0363	RSVA
0.07028299999999998	Yale-RSV-0363	RSVA
0.06888099999999997	Yale-RSV-0363	RSVA
0.12	Yale-RSV-0363	RSVA
0.236842	Yale-RSV-0363	RSVA
0.08518499999999996	Yale-RSV-0363	RSVA
0.05940000000000001	Yale-RSV-0363	RSVA
0.223433	Yale-RSV-0363	RSVA
0.23739699999999997	Yale-RSV-0363	RSVA
0.235294	Yale-RSV-0363	RSVA
0.12121199999999999	Yale-RSV-0363	RSVA
0.054259999999999975	Yale-RSV-0363	RSVA
0.054327000000000014	Yale-RSV-0363	RSVA
0.06910000000000005	Yale-RSV-0363	RSVA
0.100889	Yale-RSV-0363	RSVA
0.07654399999999995	Yale-RSV-0363	RSVA
0.07435599999999998	Yale-RSV-0363	RSVA
0.456522	Yale-RSV-0363	RSVA
0.09618400000000005	Yale-RSV-0363	RSVA
0.094244	Yale-RSV-0363	RSVA
0.07905099999999998	Yale-RSV-0363	RSVA
0.309524	Yale-RSV-0363	RSVA
0.06666700000000003	Yale-RSV-0363	RSVA
0.28158399999999995	Yale-RSV-0363	RSVA
0.277096	Yale-RSV-0363	RSVA
0.13793100000000003	Yale-RSV-0363	RSVA
0.38775499999999996	Yale-RSV-0363	RSVA
0.205128	Yale-RSV-0363	RSVA
0.08045999999999998	Yale-RSV-0363	RSVA
0.414132	Yale-RSV-0363	RSVA
0.31526299999999996	Yale-RSV-0363	RSVA
0.315215	Yale-RSV-0363	RSVA
0.08620700000000003	Yale-RSV-0363	RSVA
0.06315800000000005	Yale-RSV-0363	RSVA
0.05555600000000005	Yale-RSV-0363	RSVA
0.09320300000000004	Yale-RSV-0363	RSVA
0.11501700000000004	Yale-RSV-0363	RSVA
0.19741299999999995	Yale-RSV-0363	RSVA
0.446721	Yale-RSV-0363	RSVA
0.09999999999999998	Yale-RSV-0363	RSVA
0.09999999999999998	Yale-RSV-0363	RSVA
0.426149	Yale-RSV-0363	RSVA
0.471017	Yale-RSV-0363	RSVA
0.46537700000000004	Yale-RSV-0363	RSVA
0.465152	Yale-RSV-0363	RSVA
0.391703	Yale-RSV-0365	RSVA
0.104854	Yale-RSV-0365	RSVA
0.270358	Yale-RSV-0365	RSVA
0.05044099999999996	Yale-RSV-0365	RSVA
0.250806	Yale-RSV-0365	RSVA
0.330168	Yale-RSV-0365	RSVA
0.12503699999999995	Yale-RSV-0365	RSVA
0.237078	Yale-RSV-0365	RSVA
0.242647	Yale-RSV-0365	RSVA
0.24447799999999997	Yale-RSV-0365	RSVA
0.08206100000000005	Yale-RSV-0365	RSVA
0.225714	Yale-RSV-0365	RSVA
0.351695	Yale-RSV-0365	RSVA
0.31279599999999996	Yale-RSV-0365	RSVA
0.345133	Yale-RSV-0365	RSVA
0.0625	Yale-RSV-0365	RSVA
0.12328799999999995	Yale-RSV-0365	RSVA
0.10799999999999998	Yale-RSV-0365	RSVA
0.18821699999999997	Yale-RSV-0365	RSVA
0.209588	Yale-RSV-0365	RSVA
0.11938000000000004	Yale-RSV-0365	RSVA
0.12784099999999998	Yale-RSV-0365	RSVA
0.07534200000000002	Yale-RSV-0365	RSVA
0.47	Yale-RSV-0365	RSVA
0.240635	Yale-RSV-0365	RSVA
0.278301	Yale-RSV-0367	RSVA
0.10656100000000002	Yale-RSV-0367	RSVA
0.306868	Yale-RSV-0367	RSVA
0.06567299999999998	Yale-RSV-0367	RSVA
0.16076400000000002	Yale-RSV-0367	RSVA
0.462819	Yale-RSV-0367	RSVA
0.491525	Yale-RSV-0367	RSVA
0.09722200000000003	Yale-RSV-0367	RSVA
0.22053	Yale-RSV-0367	RSVA
0.16286299999999998	Yale-RSV-0367	RSVA
0.27609799999999995	Yale-RSV-0367	RSVA
0.05944499999999997	Yale-RSV-0367	RSVA
0.20297699999999996	Yale-RSV-0367	RSVA
0.344262	Yale-RSV-0367	RSVA
0.054054000000000046	Yale-RSV-0367	RSVA
0.222412	Yale-RSV-0367	RSVA
0.057143000000000055	Yale-RSV-0367	RSVA
0.083125	Yale-RSV-0367	RSVA
0.05541600000000002	Yale-RSV-0367	RSVA
0.09721500000000005	Yale-RSV-0367	RSVA
0.39018699999999995	Yale-RSV-0367	RSVA
0.237537	Yale-RSV-0367	RSVA
0.09073299999999995	Yale-RSV-0367	RSVA
0.12428600000000001	Yale-RSV-0367	RSVA
0.265576	Yale-RSV-0367	RSVA
0.306043	Yale-RSV-0367	RSVA
0.423821	Yale-RSV-0367	RSVA
0.475661	Yale-RSV-0367	RSVA
0.21626500000000004	Yale-RSV-0367	RSVA
0.052073000000000036	Yale-RSV-0367	RSVA
0.45787900000000004	Yale-RSV-0367	RSVA
0.368082	Yale-RSV-0367	RSVA
0.053803000000000045	Yale-RSV-0367	RSVA
0.05558700000000005	Yale-RSV-0367	RSVA
0.12986299999999995	Yale-RSV-0367	RSVA
0.13465800000000006	Yale-RSV-0367	RSVA
0.13665899999999997	Yale-RSV-0367	RSVA
0.15228699999999995	Yale-RSV-0367	RSVA
0.130081	Yale-RSV-0369	RSVA
0.12903200000000004	Yale-RSV-0369	RSVA
0.499341	Yale-RSV-0369	RSVA
0.13043499999999997	Yale-RSV-0369	RSVA
0.05660399999999999	Yale-RSV-0369	RSVA
0.25	Yale-RSV-0369	RSVA
0.07062400000000002	Yale-RSV-0369	RSVA
0.318561	Yale-RSV-0369	RSVA
0.17834399999999995	Yale-RSV-0369	RSVA
0.12665899999999997	Yale-RSV-0369	RSVA
0.354545	Yale-RSV-0369	RSVA
0.269231	Yale-RSV-0369	RSVA
0.296296	Yale-RSV-0369	RSVA
0.307692	Yale-RSV-0369	RSVA
0.44	Yale-RSV-0369	RSVA
0.5	Yale-RSV-0369	RSVA
0.17789600000000005	Yale-RSV-0369	RSVA
0.06731299999999996	Yale-RSV-0369	RSVA
0.220339	Yale-RSV-0369	RSVA
0.09498200000000001	Yale-RSV-0369	RSVA
0.09305200000000002	Yale-RSV-0369	RSVA
0.05388700000000002	Yale-RSV-0369	RSVA
0.336449	Yale-RSV-0369	RSVA
0.18367299999999998	Yale-RSV-0369	RSVA
0.19148900000000002	Yale-RSV-0369	RSVA
0.08988799999999997	Yale-RSV-0369	RSVA
0.06748500000000002	Yale-RSV-0369	RSVA
0.06153200000000003	Yale-RSV-0369	RSVA
0.06435500000000005	Yale-RSV-0369	RSVA
0.416667	Yale-RSV-0369	RSVA
0.375	Yale-RSV-0369	RSVA
0.454545	Yale-RSV-0369	RSVA
0.08374300000000001	Yale-RSV-0369	RSVA
0.08395600000000003	Yale-RSV-0369	RSVA
0.07467299999999999	Yale-RSV-0369	RSVA
0.07371399999999995	Yale-RSV-0369	RSVA
0.07121699999999997	Yale-RSV-0369	RSVA
0.482759	Yale-RSV-0369	RSVA
0.10519199999999995	Yale-RSV-0369	RSVA
0.10915600000000003	Yale-RSV-0369	RSVA
0.050251000000000046	Yale-RSV-0369	RSVA
0.26520600000000005	Yale-RSV-0369	RSVA
0.251565	Yale-RSV-0369	RSVA
0.12048199999999998	Yale-RSV-0369	RSVA
0.253165	Yale-RSV-0369	RSVA
0.06766899999999998	Yale-RSV-0369	RSVA
0.377717	Yale-RSV-0369	RSVA
0.497545	Yale-RSV-0369	RSVA
0.488545	Yale-RSV-0369	RSVA
0.11538499999999996	Yale-RSV-0369	RSVA
0.07499999999999996	Yale-RSV-0369	RSVA
0.053571000000000035	Yale-RSV-0369	RSVA
0.05209600000000003	Yale-RSV-0369	RSVA
0.07729699999999995	Yale-RSV-0369	RSVA
0.48723399999999994	Yale-RSV-0369	RSVA
0.202824	Yale-RSV-0373	RSVA
0.13235799999999998	Yale-RSV-0373	RSVA
0.381975	Yale-RSV-0373	RSVA
0.06612300000000004	Yale-RSV-0373	RSVA
0.285714	Yale-RSV-0373	RSVA
0.18205099999999996	Yale-RSV-0373	RSVA
0.49863100000000005	Yale-RSV-0373	RSVA
0.08747499999999997	Yale-RSV-0373	RSVA
0.182759	Yale-RSV-0373	RSVA
0.18810899999999997	Yale-RSV-0373	RSVA
0.14173199999999997	Yale-RSV-0373	RSVA
0.202143	Yale-RSV-0373	RSVA
0.07899699999999998	Yale-RSV-0373	RSVA
0.218746	Yale-RSV-0373	RSVA
0.310904	Yale-RSV-0373	RSVA
0.311487	Yale-RSV-0373	RSVA
0.309561	Yale-RSV-0373	RSVA
0.17290700000000003	Yale-RSV-0373	RSVA
0.483401	Yale-RSV-0373	RSVA
0.49787899999999996	Yale-RSV-0373	RSVA
0.208608	Yale-RSV-0373	RSVA
0.420428	Yale-RSV-0373	RSVA
0.19833	Yale-RSV-0373	RSVA
0.051458000000000004	Yale-RSV-0373	RSVA
0.144328	Yale-RSV-0373	RSVA
0.38428399999999996	Yale-RSV-0373	RSVA
0.272727	Yale-RSV-0373	RSVA
0.11007100000000003	Yale-RSV-0373	RSVA
0.39576999999999996	Yale-RSV-0373	RSVA
0.39798	Yale-RSV-0373	RSVA
0.16378899999999996	Yale-RSV-0373	RSVA
0.13333300000000003	Yale-RSV-0377	RSVA
0.13154500000000002	Yale-RSV-0377	RSVA
0.06593400000000005	Yale-RSV-0377	RSVA
0.055172	Yale-RSV-0377	RSVA
0.460784	Yale-RSV-0377	RSVA
0.05483899999999997	Yale-RSV-0377	RSVA
0.10548999999999997	Yale-RSV-0377	RSVA
0.201937	Yale-RSV-0377	RSVA
0.07529399999999997	Yale-RSV-0377	RSVA
0.417526	Yale-RSV-0377	RSVA
0.11940300000000004	Yale-RSV-0377	RSVA
0.16976100000000005	Yale-RSV-0377	RSVA
0.44	Yale-RSV-0377	RSVA
0.333333	Yale-RSV-0377	RSVA
0.40625	Yale-RSV-0377	RSVA
0.09180500000000003	Yale-RSV-0377	RSVA
0.08918999999999999	Yale-RSV-0377	RSVA
0.40625	Yale-RSV-0377	RSVA
0.21428599999999998	Yale-RSV-0377	RSVA
0.16176500000000005	Yale-RSV-0377	RSVA
0.067751	Yale-RSV-0377	RSVA
0.07154899999999997	Yale-RSV-0377	RSVA
0.41839400000000004	Yale-RSV-0377	RSVA
0.46495600000000004	Yale-RSV-0377	RSVA
0.10714299999999999	Yale-RSV-0377	RSVA
0.08642000000000005	Yale-RSV-0377	RSVA
0.07281899999999997	Yale-RSV-0377	RSVA
0.07321500000000003	Yale-RSV-0377	RSVA
0.09718800000000005	Yale-RSV-0377	RSVA
0.07864800000000005	Yale-RSV-0377	RSVA
0.09103000000000006	Yale-RSV-0377	RSVA
0.37037	Yale-RSV-0377	RSVA
0.09999999999999998	Yale-RSV-0377	RSVA
0.05882399999999999	Yale-RSV-0377	RSVA
0.05555600000000005	Yale-RSV-0377	RSVA
0.38636400000000004	Yale-RSV-0377	RSVA
0.11934100000000003	Yale-RSV-0377	RSVA
0.12768500000000005	Yale-RSV-0377	RSVA
0.49375	Yale-RSV-0377	RSVA
0.05618000000000001	Yale-RSV-0377	RSVA
0.30084900000000003	Yale-RSV-0377	RSVA
0.286299	Yale-RSV-0377	RSVA
0.208955	Yale-RSV-0377	RSVA
0.24166699999999997	Yale-RSV-0377	RSVA
0.07416299999999998	Yale-RSV-0377	RSVA
0.416555	Yale-RSV-0377	RSVA
0.11687599999999998	Yale-RSV-0377	RSVA
0.12084300000000003	Yale-RSV-0377	RSVA
0.438102	Yale-RSV-0377	RSVA
0.446379	Yale-RSV-0377	RSVA
0.07608700000000002	Yale-RSV-0377	RSVA
0.06030199999999997	Yale-RSV-0377	RSVA
0.08859700000000004	Yale-RSV-0377	RSVA
0.23403399999999996	Yale-RSV-0377	RSVA
0.11879700000000004	Yale-RSV-0377	RSVA
0.12177899999999997	Yale-RSV-0377	RSVA
0.12019100000000005	Yale-RSV-0377	RSVA
0.431415	Yale-RSV-0377	RSVA
0.05128200000000005	Yale-RSV-0377	RSVA
0.322464	Yale-RSV-0377	RSVA
0.429705	Yale-RSV-0377	RSVA
0.08695699999999995	Yale-RSV-0377	RSVA
0.09574499999999997	Yale-RSV-0377	RSVA
0.06613500000000005	Yale-RSV-0377	RSVA
0.06877999999999995	Yale-RSV-0377	RSVA
0.06775500000000001	Yale-RSV-0377	RSVA
0.066473	Yale-RSV-0377	RSVA
0.125	Yale-RSV-0377	RSVA
0.142857	Yale-RSV-0381	RSVA
0.15000000000000002	Yale-RSV-0381	RSVA
0.09999999999999998	Yale-RSV-0381	RSVA
0.319018	Yale-RSV-0381	RSVA
0.18131299999999995	Yale-RSV-0381	RSVA
0.375	Yale-RSV-0381	RSVA
0.11958599999999997	Yale-RSV-0381	RSVA
0.06603999999999999	Yale-RSV-0381	RSVA
0.08497600000000005	Yale-RSV-0381	RSVA
0.05208299999999999	Yale-RSV-0381	RSVA
0.057143000000000055	Yale-RSV-0381	RSVA
0.16204700000000005	Yale-RSV-0381	RSVA
0.166311	Yale-RSV-0381	RSVA
0.07407399999999997	Yale-RSV-0381	RSVA
0.05172399999999999	Yale-RSV-0381	RSVA
0.07407399999999997	Yale-RSV-0381	RSVA
0.05263200000000001	Yale-RSV-0381	RSVA
0.450549	Yale-RSV-0381	RSVA
0.05454700000000001	Yale-RSV-0381	RSVA
0.05452299999999999	Yale-RSV-0381	RSVA
0.419355	Yale-RSV-0381	RSVA
0.22727299999999995	Yale-RSV-0381	RSVA
0.08333299999999999	Yale-RSV-0381	RSVA
0.06645800000000002	Yale-RSV-0381	RSVA
0.333333	Yale-RSV-0381	RSVA
0.259259	Yale-RSV-0381	RSVA
0.058482000000000034	Yale-RSV-0381	RSVA
0.05981800000000004	Yale-RSV-0381	RSVA
0.052332000000000045	Yale-RSV-0381	RSVA
0.05469999999999997	Yale-RSV-0381	RSVA
0.05465500000000001	Yale-RSV-0381	RSVA
0.05018199999999995	Yale-RSV-0381	RSVA
0.41379299999999997	Yale-RSV-0381	RSVA
0.08874099999999996	Yale-RSV-0381	RSVA
0.08906099999999995	Yale-RSV-0381	RSVA
0.067797	Yale-RSV-0381	RSVA
0.09999999999999998	Yale-RSV-0381	RSVA
0.13793100000000003	Yale-RSV-0381	RSVA
0.23953999999999998	Yale-RSV-0381	RSVA
0.236289	Yale-RSV-0381	RSVA
0.46078399999999997	Yale-RSV-0381	RSVA
0.120726	Yale-RSV-0381	RSVA
0.235115	Yale-RSV-0381	RSVA
0.272556	Yale-RSV-0381	RSVA
0.261907	Yale-RSV-0381	RSVA
0.06896599999999997	Yale-RSV-0381	RSVA
0.146667	Yale-RSV-0381	RSVA
0.06825899999999996	Yale-RSV-0381	RSVA
0.07306100000000004	Yale-RSV-0381	RSVA
0.459854	Yale-RSV-0381	RSVA
0.11126999999999998	Yale-RSV-0381	RSVA
0.11895299999999998	Yale-RSV-0381	RSVA
0.051046999999999954	Yale-RSV-0381	RSVA
0.282609	Yale-RSV-0385	RSVA
0.12116000000000005	Yale-RSV-0385	RSVA
0.14339400000000002	Yale-RSV-0385	RSVA
0.416442	Yale-RSV-0385	RSVA
0.361124	Yale-RSV-0385	RSVA
0.15000000000000002	Yale-RSV-0385	RSVA
0.07026600000000005	Yale-RSV-0385	RSVA
0.477612	Yale-RSV-0385	RSVA
0.060728000000000004	Yale-RSV-0385	RSVA
0.074627	Yale-RSV-0385	RSVA
0.34697500000000003	Yale-RSV-0385	RSVA
0.347979	Yale-RSV-0385	RSVA
0.344406	Yale-RSV-0385	RSVA
0.35034	Yale-RSV-0385	RSVA
0.07368399999999997	Yale-RSV-0388	RSVA
0.07249399999999995	Yale-RSV-0388	RSVA
0.280081	Yale-RSV-0388	RSVA
0.20451299999999994	Yale-RSV-0388	RSVA
0.19672100000000003	Yale-RSV-0388	RSVA
0.495413	Yale-RSV-0388	RSVA
0.43975200000000003	Yale-RSV-0388	RSVA
0.484442	Yale-RSV-0388	RSVA
0.08666700000000005	Yale-RSV-0388	RSVA
0.09017799999999998	Yale-RSV-0388	RSVA
0.251893	Yale-RSV-0388	RSVA
0.32	Yale-RSV-0388	RSVA
0.32618400000000003	Yale-RSV-0388	RSVA
0.214152	Yale-RSV-0388	RSVA
0.14899600000000002	Yale-RSV-0388	RSVA
0.142857	Yale-RSV-0388	RSVA
0.088009	Yale-RSV-0388	RSVA
0.476716	Yale-RSV-0388	RSVA
0.320428	Yale-RSV-0388	RSVA
0.242942	Yale-RSV-0388	RSVA
0.46666700000000005	Yale-RSV-0388	RSVA
0.21875	Yale-RSV-0388	RSVA
0.07792200000000005	Yale-RSV-0388	RSVA
0.218035	Yale-RSV-0388	RSVA
0.09082900000000005	Yale-RSV-0388	RSVA
0.09255500000000005	Yale-RSV-0388	RSVA
0.4	Yale-RSV-0395	RSVA
0.330869	Yale-RSV-0395	RSVA
0.45286499999999996	Yale-RSV-0395	RSVA
0.06394299999999997	Yale-RSV-0395	RSVA
0.190898	Yale-RSV-0395	RSVA
0.492456	Yale-RSV-0395	RSVA
0.465772	Yale-RSV-0395	RSVA
0.09677400000000003	Yale-RSV-0395	RSVA
0.07751399999999997	Yale-RSV-0395	RSVA
0.265957	Yale-RSV-0395	RSVA
0.240363	Yale-RSV-0395	RSVA
0.479115	Yale-RSV-0395	RSVA
0.056587000000000054	Yale-RSV-0395	RSVA
0.125378	Yale-RSV-0395	RSVA
0.454545	Yale-RSV-0397	RSVA
0.15602799999999994	Yale-RSV-0397	RSVA
0.4076	Yale-RSV-0397	RSVA
0.175651	Yale-RSV-0397	RSVA
0.20558500000000002	Yale-RSV-0397	RSVA
0.281449	Yale-RSV-0397	RSVA
0.24464	Yale-RSV-0397	RSVA
0.08695699999999995	Yale-RSV-0397	RSVA
0.07574800000000004	Yale-RSV-0397	RSVA
0.384	Yale-RSV-0397	RSVA
0.23708700000000005	Yale-RSV-0397	RSVA
0.05372500000000002	Yale-RSV-0397	RSVA
0.078407	Yale-RSV-0397	RSVA
0.238569	Yale-RSV-0397	RSVA
0.285859	Yale-RSV-0397	RSVA
0.12121199999999999	Yale-RSV-0397	RSVA
0.323098	Yale-RSV-0397	RSVA
0.07315700000000003	Yale-RSV-0397	RSVA
0.15258300000000002	Yale-RSV-0397	RSVA
0.20778399999999997	Yale-RSV-0397	RSVA
0.203068	Yale-RSV-0397	RSVA
0.203818	Yale-RSV-0397	RSVA
0.25154	Yale-RSV-0397	RSVA
0.463294	Yale-RSV-0397	RSVA
0.446164	Yale-RSV-0397	RSVA
0.416582	Yale-RSV-0397	RSVA
0.359302	Yale-RSV-0397	RSVA
0.34334299999999995	Yale-RSV-0397	RSVA
0.293186	Yale-RSV-0397	RSVA
0.256081	Yale-RSV-0397	RSVA
0.23605600000000004	Yale-RSV-0397	RSVA
0.185597	Yale-RSV-0397	RSVA
0.18027899999999997	Yale-RSV-0397	RSVA
0.15481599999999995	Yale-RSV-0397	RSVA
0.14341899999999996	Yale-RSV-0397	RSVA
0.14161400000000002	Yale-RSV-0397	RSVA
0.07163200000000003	Yale-RSV-0397	RSVA
0.068832	Yale-RSV-0397	RSVA
0.13050499999999998	Yale-RSV-0397	RSVA
0.336554	Yale-RSV-0419	RSVA
0.08187599999999995	Yale-RSV-0419	RSVA
0.10938000000000003	Yale-RSV-0419	RSVA
0.105263	Yale-RSV-0419	RSVA
0.45614	Yale-RSV-0419	RSVA
0.420635	Yale-RSV-0419	RSVA
0.304	Yale-RSV-0419	RSVA
0.21538500000000005	Yale-RSV-0419	RSVA
0.391014	Yale-RSV-0419	RSVA
0.49637600000000004	Yale-RSV-0419	RSVA
0.057143000000000055	Yale-RSV-0419	RSVA
0.465116	Yale-RSV-0419	RSVA
0.224622	Yale-RSV-0419	RSVA
0.08145899999999995	Yale-RSV-0419	RSVA
0.12224800000000002	Yale-RSV-0419	RSVA
0.21363299999999996	Yale-RSV-0419	RSVA
0.263724	Yale-RSV-0419	RSVA
0.10323000000000004	Yale-RSV-0419	RSVA
0.227511	Yale-RSV-0419	RSVA
0.23912999999999995	Yale-RSV-0419	RSVA
0.08347800000000005	Yale-RSV-0419	RSVA
0.437033	Yale-RSV-0419	RSVA
0.231657	Yale-RSV-0419	RSVA
0.262158	Yale-RSV-0419	RSVA
0.44	Yale-RSV-0419	RSVA
0.114286	Yale-RSV-0419	RSVA
0.25	Yale-RSV-0419	RSVA
0.05503400000000003	Yale-RSV-0419	RSVA
0.07783799999999996	Yale-RSV-0419	RSVA
0.419883	Yale-RSV-0419	RSVA
0.13333300000000003	Yale-RSV-0421	RSVA
0.42029	Yale-RSV-0421	RSVA
0.06896599999999997	Yale-RSV-0421	RSVA
0.316456	Yale-RSV-0421	RSVA
0.27692300000000003	Yale-RSV-0421	RSVA
0.31745999999999996	Yale-RSV-0421	RSVA
0.328125	Yale-RSV-0421	RSVA
0.328125	Yale-RSV-0421	RSVA
0.322581	Yale-RSV-0421	RSVA
0.470588	Yale-RSV-0421	RSVA
0.5	Yale-RSV-0421	RSVA
0.18446600000000002	Yale-RSV-0421	RSVA
0.06097600000000003	Yale-RSV-0421	RSVA
0.255814	Yale-RSV-0421	RSVA
0.22666699999999995	Yale-RSV-0421	RSVA
0.315789	Yale-RSV-0421	RSVA
0.253628	Yale-RSV-0421	RSVA
0.12411300000000003	Yale-RSV-0421	RSVA
0.07756200000000002	Yale-RSV-0421	RSVA
0.34071399999999996	Yale-RSV-0421	RSVA
0.35346200000000005	Yale-RSV-0428	RSVA
0.13333300000000003	Yale-RSV-0428	RSVA
0.050846999999999976	Yale-RSV-0428	RSVA
0.498525	Yale-RSV-0428	RSVA
0.460227	Yale-RSV-0428	RSVA
0.07337000000000005	Yale-RSV-0428	RSVA
0.14845200000000003	Yale-RSV-0428	RSVA
0.24009800000000003	Yale-RSV-0428	RSVA
0.18689100000000003	Yale-RSV-0428	RSVA
0.206275	Yale-RSV-0428	RSVA
0.221281	Yale-RSV-0428	RSVA
0.225638	Yale-RSV-0428	RSVA
0.07431900000000002	Yale-RSV-0428	RSVA
0.07599699999999998	Yale-RSV-0428	RSVA
0.08216900000000005	Yale-RSV-0428	RSVA
0.24358999999999997	Yale-RSV-0428	RSVA
0.21197	Yale-RSV-0428	RSVA
0.360877	Yale-RSV-0428	RSVA
0.446434	Yale-RSV-0428	RSVA
0.258721	Yale-RSV-0428	RSVA
0.06231299999999995	Yale-RSV-0428	RSVA
0.234043	Yale-RSV-0428	RSVA
0.08179599999999998	Yale-RSV-0428	RSVA
0.11866699999999997	Yale-RSV-0428	RSVA
0.425287	Yale-RSV-0428	RSVA
0.07433299999999998	Yale-RSV-0438	RSVA
0.267708	Yale-RSV-0438	RSVA
0.05566800000000005	Yale-RSV-0438	RSVA
0.464072	Yale-RSV-0438	RSVA
0.24089300000000002	Yale-RSV-0438	RSVA
0.05752199999999996	Yale-RSV-0438	RSVA
0.068334	Yale-RSV-0438	RSVA
0.06973200000000002	Yale-RSV-0438	RSVA
0.11212500000000003	Yale-RSV-0438	RSVA
