pos	good	ambiguous	bad
7885	69	0	1
7886	69	0	1
7887	69	0	1
7888	69	0	1
7889	69	0	1
7890	69	0	1
7891	69	0	1
7892	69	0	1
7893	69	0	1
7894	69	0	1
7895	69	0	1
7896	69	0	1
7897	69	0	1
7898	69	0	1
7899	69	0	1
7900	69	0	1
7901	69	0	1
7902	69	0	1
7903	69	0	1
7904	69	0	1
7905	69	0	1
7906	69	0	1
7907	69	0	1
7908	69	0	1
7909	69	0	1
7910	69	0	1
7911	69	0	1
7912	69	0	1
7913	69	0	1
7914	69	0	1
7915	69	0	1
7916	69	0	1
7917	69	0	1
7918	69	0	1
7919	69	0	1
7920	69	0	1
7921	69	0	1
7922	69	0	1
7923	69	0	1
7924	69	0	1
7925	69	0	1
7926	69	0	1
7927	69	0	1
7928	69	0	1
7929	69	0	1
7930	69	0	1
7931	69	0	1
7932	69	0	1
7933	69	0	1
7934	69	0	1
7935	69	0	1
7936	69	0	1
7937	69	0	1
7938	69	0	1
7939	69	0	1
7940	69	0	1
7941	69	0	1
7942	69	0	1
7943	69	0	1
7944	69	0	1
7945	69	0	1
7946	69	0	1
7947	69	0	1
7948	69	0	1
7949	69	0	1
7950	69	0	1
7951	69	0	1
7952	69	0	1
7953	69	0	1
7954	69	0	1
7955	69	0	1
7956	69	0	1
7957	69	0	1
7958	69	0	1
7959	69	0	1
7960	69	0	1
7961	69	0	1
7962	69	0	1
7963	69	0	1
7964	69	0	1
7965	69	0	1
7966	69	0	1
7967	69	0	1
7968	69	0	1
7969	69	0	1
7970	69	0	1
7971	69	0	1
7972	69	0	1
7973	69	0	1
7974	69	0	1
7975	69	0	1
7976	69	0	1
7977	68	1	1
7978	69	0	1
7979	69	0	1
7980	69	0	1
7981	69	0	1
7982	69	0	1
7983	69	0	1
7984	69	0	1
7985	69	0	1
7986	69	0	1
7987	69	0	1
7988	69	0	1
7989	69	0	1
7990	68	1	1
7991	69	0	1
7992	69	0	1
7993	69	0	1
7994	69	0	1
7995	69	0	1
7996	69	0	1
7997	69	0	1
7998	69	0	1
7999	69	0	1
8000	69	0	1
8001	69	0	1
8002	69	0	1
8003	69	0	1
8004	69	0	1
8005	69	0	1
8006	69	0	1
8007	69	0	1
8008	69	0	1
8009	69	0	1
8010	69	0	1
8011	69	0	1
8012	69	0	1
8013	69	0	1
8014	69	0	1
8015	69	0	1
8016	69	0	1
8017	69	0	1
8018	69	0	1
8019	68	1	1
8020	69	0	1
8021	69	0	1
8022	68	1	1
8023	69	0	1
8024	69	0	1
8025	68	1	1
8026	69	0	1
8027	69	0	1
8028	69	0	1
8029	69	0	1
8030	69	0	1
8031	68	1	1
8032	69	0	1
8033	69	0	1
8034	69	0	1
8035	69	0	1
8036	69	0	1
8037	69	0	1
8038	69	0	1
8039	69	0	1
8040	69	0	1
8041	69	0	1
8042	69	0	1
8043	69	0	1
8044	69	0	1
8045	69	0	1
8046	69	0	1
8047	69	0	1
8048	69	0	1
8049	69	0	1
8050	69	0	1
8051	69	0	1
8052	68	1	1
8053	69	0	1
8054	69	0	1
8055	69	0	1
8056	69	0	1
8057	69	0	1
8058	69	0	1
8059	69	0	1
8060	69	0	1
8061	69	0	1
8062	69	0	1
8063	69	0	1
8064	69	0	1
8065	69	0	1
8066	69	0	1
8067	69	0	1
8068	69	0	1
8069	69	0	1
8070	69	0	1
8071	69	0	1
8072	69	0	1
8073	69	0	1
8074	69	0	1
8075	69	0	1
8076	69	0	1
8077	69	0	1
8078	69	0	1
8079	69	0	1
8080	69	0	1
8081	69	0	1
8082	69	0	1
8083	69	0	1
8084	69	0	1
8085	69	0	1
8086	69	0	1
8087	69	0	1
8088	69	0	1
8089	69	0	1
8090	69	0	1
8091	69	0	1
8092	69	0	1
8093	69	0	1
8094	69	0	1
8095	69	0	1
8096	69	0	1
8097	69	0	1
8098	69	0	1
8099	69	0	1
8100	69	0	1
8101	69	0	1
8102	69	0	1
8103	69	0	1
8104	69	0	1
8105	69	0	1
8106	69	0	1
8107	69	0	1
8108	69	0	1
8109	69	0	1
8110	69	0	1
8111	69	0	1
8112	69	0	1
8113	69	0	1
8114	69	0	1
8115	69	0	1
8116	69	0	1
8117	69	0	1
8118	69	0	1
8119	69	0	1
8120	69	0	1
8121	69	0	1
8122	69	0	1
8123	69	0	1
8124	69	0	1
8125	69	0	1
8126	69	0	1
8127	69	0	1
8128	69	0	1
8129	69	0	1
8130	69	0	1
8131	69	0	1
8132	69	0	1
8133	69	0	1
8134	69	0	1
8135	69	0	1
8136	69	0	1
8137	69	0	1
8138	69	0	1
8139	69	0	1
8140	69	0	1
8141	69	0	1
8142	69	0	1
8143	69	0	1
8144	69	0	1
8145	69	0	1
8146	69	0	1
8147	69	0	1
8148	69	0	1
8149	69	0	1
8150	69	0	1
8151	69	0	1
8152	69	0	1
8153	69	0	1
8154	69	0	1
8155	69	0	1
8156	69	0	1
8157	69	0	1
8158	69	0	1
8159	69	0	1
8160	69	0	1
8161	69	0	1
8162	69	0	1
8163	69	0	1
8164	69	0	1
8165	69	0	1
8166	69	0	1
8167	69	0	1
8168	69	0	1
8169	69	0	1
8170	69	0	1
8171	69	0	1
8172	69	0	1
8173	69	0	1
8174	69	0	1
8175	69	0	1
8176	69	0	1
8177	69	0	1
8178	69	0	1
8179	69	0	1
8180	69	0	1
8181	69	0	1
8182	69	0	1
8183	69	0	1
8184	69	0	1
8185	69	0	1
8186	69	0	1
8187	69	0	1
8188	69	0	1
8189	69	0	1
8190	69	0	1
8191	69	0	1
8192	69	0	1
8193	69	0	1
8194	69	0	1
8195	69	0	1
8196	69	0	1
8197	69	0	1
8198	69	0	1
8199	69	0	1
8200	69	0	1
8201	69	0	1
8202	69	0	1
8203	69	0	1
8204	69	0	1
8205	69	0	1
8206	69	0	1
8207	69	0	1
8208	69	0	1
8209	69	0	1
8210	69	0	1
8211	69	0	1
8212	69	0	1
8213	69	0	1
8214	69	0	1
8215	69	0	1
8216	69	0	1
8217	69	0	1
8218	69	0	1
8219	69	0	1
8220	69	0	1
8221	69	0	1
8222	69	0	1
8223	69	0	1
8224	69	0	1
8225	69	0	1
8226	69	0	1
8227	67	2	1
8228	69	0	1
8229	69	0	1
8230	69	0	1
8231	69	0	1
8232	69	0	1
8233	69	0	1
8234	69	0	1
8235	69	0	1
8236	69	0	1
8237	69	0	1
8238	69	0	1
8239	69	0	1
8240	69	0	1
8241	69	0	1
8242	69	0	1
8243	69	0	1
8244	69	0	1
8245	69	0	1
8246	69	0	1
8247	69	0	1
8248	69	0	1
8249	69	0	1
8250	69	0	1
8251	68	1	1
8252	69	0	1
8253	69	0	1
8254	69	0	1
8255	69	0	1
8256	69	0	1
8257	69	0	1
8258	69	0	1
8259	69	0	1
8260	69	0	1
8261	69	0	1
8262	69	0	1
8263	69	0	1
8264	69	0	1
8265	69	0	1
8266	69	0	1
8267	69	0	1
8268	69	0	1
8269	69	0	1
8270	69	0	1
8271	69	0	1
8272	69	0	1
8273	69	0	1
8274	69	0	1
8275	69	0	1
8276	69	0	1
8277	69	0	1
8278	69	0	1
8279	69	0	1
8280	69	0	1
8281	69	0	1
8282	69	0	1
8283	69	0	1
8284	69	0	1
8285	69	0	1
8286	69	0	1
8287	69	0	1
8288	69	0	1
8289	69	0	1
8290	69	0	1
8291	69	0	1
8292	69	0	1
8293	69	0	1
8294	69	0	1
8295	69	0	1
8296	69	0	1
8297	69	0	1
8298	69	0	1
8299	68	1	1
8300	69	0	1
8301	69	0	1
8302	69	0	1
8303	69	0	1
8304	69	0	1
8305	68	1	1
8306	69	0	1
8307	69	0	1
8308	65	4	1
8309	69	0	1
8310	69	0	1
8311	69	0	1
8312	69	0	1
8313	69	0	1
8314	69	0	1
8315	69	0	1
8316	69	0	1
8317	69	0	1
8318	69	0	1
8319	69	0	1
8320	69	0	1
8321	69	0	1
8322	69	0	1
8323	69	0	1
8324	69	0	1
8325	69	0	1
8326	69	0	1
8327	69	0	1
8328	69	0	1
8329	69	0	1
8330	69	0	1
8331	69	0	1
8332	69	0	1
8333	69	0	1
8334	69	0	1
8335	69	0	1
8336	69	0	1
8337	69	0	1
8338	69	0	1
8339	69	0	1
8340	69	0	1
8341	69	0	1
8342	69	0	1
8343	69	0	1
8344	69	0	1
8345	69	0	1
8346	69	0	1
8347	69	0	1
8348	69	0	1
8349	69	0	1
8350	69	0	1
8351	69	0	1
8352	69	0	1
8353	69	0	1
8354	69	0	1
8355	69	0	1
8356	69	0	1
8357	69	0	1
8358	69	0	1
8359	65	4	1
8360	69	0	1
8361	69	0	1
8362	69	0	1
8363	69	0	1
8364	69	0	1
8365	69	0	1
8366	69	0	1
8367	69	0	1
8368	69	0	1
8369	69	0	1
8370	69	0	1
8371	68	0	2
8372	68	0	2
8373	68	0	2
8374	68	0	2
8375	68	0	2
8376	68	0	2
8377	68	0	2
8378	68	0	2
8379	68	0	2
8380	68	0	2
8381	68	0	2
8382	68	0	2
8383	68	0	2
8384	68	0	2
8385	68	0	2
8386	68	0	2
8387	68	0	2
8388	68	0	2
8389	68	0	2
8390	68	0	2
8391	68	0	2
8392	68	0	2
8393	68	0	2
8394	68	0	2
8395	68	0	2
8396	67	1	2
8397	68	0	2
8398	68	0	2
8399	68	0	2
8400	68	0	2
8401	68	0	2
8402	68	0	2
8403	68	0	2
8404	68	0	2
8405	68	0	2
8406	68	0	2
8407	68	0	2
8408	68	0	2
8409	68	0	2
8410	68	0	2
8411	68	0	2
8412	68	0	2
8413	68	0	2
8414	68	0	2
8415	68	0	2
8416	68	0	2
8417	68	0	2
8418	68	0	2
8419	68	0	2
8420	68	0	2
8421	68	0	2
8422	68	0	2
8423	68	0	2
8424	68	0	2
8425	68	0	2
8426	68	0	2
8427	68	0	2
8428	68	0	2
8429	68	0	2
8430	68	0	2
8431	68	0	2
8432	68	0	2
8433	68	0	2
8434	68	0	2
8435	68	0	2
8436	68	0	2
8437	68	0	2
8438	68	0	2
8439	68	0	2
8440	68	0	2
8441	68	0	2
8442	68	0	2
8443	68	0	2
8444	68	0	2
8445	68	0	2
8446	68	0	2
8447	68	0	2
8448	68	0	2
8449	68	0	2
8450	68	0	2
8451	68	0	2
8452	68	0	2
8453	68	0	2
8454	68	0	2
8455	68	0	2
8456	68	0	2
8457	68	0	2
8458	68	0	2
8459	68	0	2
8460	68	0	2
8461	68	0	2
8462	68	0	2
8463	68	0	2
8464	68	0	2
8465	67	1	2
8466	68	0	2
8467	68	0	2
8468	68	0	2
8469	68	0	2
8470	68	0	2
8471	68	0	2
8472	68	0	2
8473	68	0	2
8474	68	0	2
8475	68	0	2
8476	68	0	2
8477	68	0	2
8478	68	0	2
8479	68	0	2
8480	68	0	2
8481	68	0	2
8482	68	0	2
8483	68	0	2
8484	67	1	2
8485	68	0	2
8486	68	0	2
8487	67	1	2
8488	68	0	2
8489	68	0	2
8490	68	0	2
8491	68	0	2
8492	68	0	2
8493	68	0	2
8494	68	0	2
8495	68	0	2
8496	68	0	2
8497	68	0	2
8498	68	0	2
8499	68	0	2
8500	68	0	2
8501	68	0	2
8502	68	0	2
8503	68	0	2
8504	68	0	2
8505	68	0	2
8506	68	0	2
8507	68	0	2
8508	68	0	2
8509	68	0	2
8510	68	0	2
8511	68	0	2
8512	68	0	2
8513	68	0	2
8514	68	0	2
8515	68	0	2
8516	68	0	2
8517	68	0	2
8518	68	0	2
8519	68	0	2
8520	68	0	2
8521	68	0	2
8522	68	0	2
8523	67	1	2
8524	68	0	2
8525	68	0	2
8526	68	0	2
8527	68	0	2
8528	68	0	2
8529	68	0	2
8530	68	0	2
8531	68	0	2
8532	68	0	2
8533	68	0	2
8534	68	0	2
8535	68	0	2
8536	68	0	2
8537	68	0	2
8538	68	0	2
8539	68	0	2
8540	68	0	2
8541	68	0	2
8542	68	0	2
8543	68	0	2
8544	68	0	2
8545	68	0	2
8546	68	0	2
8547	68	0	2
8548	68	0	2
8549	68	0	2
8550	68	0	2
8551	68	0	2
8552	68	0	2
8553	68	0	2
8554	68	0	2
8555	68	0	2
8556	68	0	2
8557	68	0	2
8558	68	0	2
8559	68	0	2
8560	68	0	2
8561	68	0	2
8562	68	0	2
8563	68	0	2
8564	68	0	2
8565	68	0	2
8566	68	0	2
8567	68	0	2
8568	68	0	2
8569	68	0	2
8570	68	0	2
8571	68	0	2
8572	68	0	2
8573	68	0	2
8574	68	0	2
8575	68	0	2
8576	68	0	2
8577	68	0	2
8578	68	0	2
8579	67	1	2
8580	68	0	2
8581	68	0	2
8582	68	0	2
8583	68	0	2
8584	68	0	2
8585	68	0	2
8586	68	0	2
8587	68	0	2
8588	68	0	2
8589	68	0	2
8590	68	0	2
8591	68	0	2
8592	68	0	2
8593	68	0	2
8594	68	0	2
8595	68	0	2
8596	68	0	2
8597	68	0	2
8598	68	0	2
8599	68	0	2
8600	68	0	2
8601	68	0	2
8602	68	0	2
8603	69	0	1
8604	69	0	1
8605	69	0	1
8606	69	0	1
8607	69	0	1
8608	69	0	1
8609	69	0	1
8610	69	0	1
8611	69	0	1
8612	69	0	1
8613	69	0	1
8614	69	0	1
8615	69	0	1
8616	69	0	1
8617	69	0	1
8618	69	0	1
8619	69	0	1
8620	69	0	1
8621	69	0	1
8622	69	0	1
8623	69	0	1
8624	69	0	1
8625	69	0	1
8626	69	0	1
8627	69	0	1
8628	69	0	1
8629	69	0	1
8630	69	0	1
8631	69	0	1
8632	69	0	1
8633	69	0	1
8634	69	0	1
8635	69	0	1
8636	69	0	1
8637	69	0	1
8638	69	0	1
8639	69	0	1
8640	69	0	1
8641	69	0	1
8642	69	0	1
8643	69	0	1
8644	69	0	1
8645	69	0	1
8646	69	0	1
8647	69	0	1
8648	69	0	1
8649	69	0	1
8650	69	0	1
8651	69	0	1
8652	69	0	1
8653	69	0	1
8654	69	0	1
8655	69	0	1
8656	69	0	1
8657	69	0	1
8658	69	0	1
8659	69	0	1
8660	69	0	1
8661	69	0	1
8662	69	0	1
8663	69	0	1
8664	69	0	1
8665	69	0	1
8666	69	0	1
8667	69	0	1
8668	69	0	1
8669	69	0	1
8670	69	0	1
8671	69	0	1
8672	69	0	1
8673	69	0	1
8674	69	0	1
8675	69	0	1
8676	68	1	1
8677	69	0	1
8678	69	0	1
8679	69	0	1
8680	69	0	1
8681	69	0	1
8682	69	0	1
8683	69	0	1
8684	69	0	1
8685	69	0	1
8686	69	0	1
8687	69	0	1
8688	69	0	1
8689	69	0	1
8690	69	0	1
8691	69	0	1
8692	69	0	1
8693	69	0	1
8694	69	0	1
8695	69	0	1
8696	69	0	1
8697	69	0	1
8698	69	0	1
8699	69	0	1
8700	69	0	1
8701	69	0	1
8702	69	0	1
8703	69	0	1
8704	69	0	1
8705	69	0	1
8706	69	0	1
8707	69	0	1
8708	69	0	1
8709	69	0	1
8710	69	0	1
8711	69	0	1
8712	69	0	1
8713	69	0	1
8714	69	0	1
8715	69	0	1
8716	69	0	1
8717	69	0	1
8718	69	0	1
8719	69	0	1
8720	69	0	1
8721	69	0	1
8722	69	0	1
8723	69	0	1
8724	69	0	1
8725	69	0	1
8726	69	0	1
8727	69	0	1
8728	69	0	1
8729	69	0	1
8730	69	0	1
8731	69	0	1
8732	69	0	1
8733	69	0	1
8734	69	0	1
8735	69	0	1
8736	69	0	1
8737	69	0	1
8738	69	0	1
8739	69	0	1
8740	69	0	1
8741	69	0	1
8742	69	0	1
8743	69	0	1
8744	69	0	1
8745	69	0	1
8746	69	0	1
8747	69	0	1
8748	69	0	1
8749	69	0	1
8750	69	0	1
8751	69	0	1
8752	69	0	1
8753	69	0	1
8754	69	0	1
8755	69	0	1
8756	69	0	1
8757	69	0	1
8758	69	0	1
8759	69	0	1
8760	69	0	1
8761	69	0	1
8762	69	0	1
8763	69	0	1
8764	69	0	1
8765	69	0	1
8766	69	0	1
8767	69	0	1
8768	69	0	1
8769	69	0	1
8770	69	0	1
8771	69	0	1
8772	69	0	1
8773	69	0	1
8774	69	0	1
8775	69	0	1
8776	69	0	1
8777	69	0	1
8778	69	0	1
8779	69	0	1
8780	69	0	1
8781	69	0	1
8782	69	0	1
8783	69	0	1
8784	69	0	1
8785	69	0	1
8786	69	0	1
8787	69	0	1
8788	69	0	1
8789	69	0	1
8790	69	0	1
8791	69	0	1
8792	69	0	1
8793	69	0	1
8794	69	0	1
8795	69	0	1
8796	69	0	1
8797	69	0	1
8798	69	0	1
8799	69	0	1
8800	69	0	1
8801	69	0	1
8802	69	0	1
8803	69	0	1
8804	69	0	1
8805	69	0	1
8806	69	0	1
8807	69	0	1
8808	69	0	1
8809	69	0	1
8810	69	0	1
8811	69	0	1
8812	69	0	1
8813	69	0	1
8814	69	0	1
8815	68	0	2
8816	68	0	2
8817	68	0	2
8818	68	0	2
8819	68	0	2
8820	68	0	2
8821	68	0	2
8822	68	0	2
8823	68	0	2
8824	68	0	2
8825	68	0	2
8826	68	0	2
8827	68	0	2
8828	68	0	2
8829	68	0	2
8830	68	0	2
8831	68	0	2
8832	68	0	2
8833	68	0	2
8834	68	0	2
8835	68	0	2
8836	68	0	2
8837	68	0	2
8838	68	0	2
8839	68	0	2
8840	68	0	2
8841	68	0	2
8842	68	0	2
8843	68	0	2
8844	68	0	2
8845	68	0	2
8846	68	0	2
8847	68	0	2
8848	68	0	2
8849	68	0	2
8850	68	0	2
8851	68	0	2
8852	68	0	2
8853	68	0	2
8854	68	0	2
8855	68	0	2
8856	68	0	2
8857	68	0	2
8858	68	0	2
8859	68	0	2
8860	68	0	2
8861	68	0	2
8862	68	0	2
8863	68	0	2
8864	68	0	2
8865	68	0	2
8866	68	0	2
8867	68	0	2
8868	68	0	2
8869	68	0	2
8870	68	0	2
8871	68	0	2
8872	68	0	2
8873	68	0	2
8874	68	0	2
8875	68	0	2
8876	68	0	2
8877	68	0	2
8878	68	0	2
8879	68	0	2
8880	68	0	2
8881	68	0	2
8882	68	0	2
8883	68	0	2
8884	68	0	2
8885	68	0	2
8886	68	0	2
8887	68	0	2
8888	68	0	2
8889	68	0	2
8890	68	0	2
8891	68	0	2
8892	68	0	2
8893	68	0	2
8894	68	0	2
8895	68	0	2
8896	68	0	2
8897	68	0	2
8898	68	0	2
8899	68	0	2
8900	68	0	2
8901	68	0	2
8902	68	0	2
8903	68	0	2
8904	68	0	2
8905	68	0	2
8906	68	0	2
8907	68	0	2
8908	68	0	2
8909	68	0	2
8910	69	0	1
8911	69	0	1
8912	69	0	1
8913	69	0	1
8914	69	0	1
8915	69	0	1
8916	69	0	1
8917	69	0	1
8918	69	0	1
8919	69	0	1
8920	69	0	1
8921	69	0	1
8922	69	0	1
8923	69	0	1
8924	69	0	1
8925	69	0	1
8926	69	0	1
8927	69	0	1
8928	69	0	1
8929	69	0	1
8930	69	0	1
8931	69	0	1
8932	69	0	1
8933	69	0	1
8934	69	0	1
8935	69	0	1
8936	69	0	1
8937	69	0	1
8938	69	0	1
8939	69	0	1
8940	69	0	1
8941	69	0	1
8942	69	0	1
8943	69	0	1
8944	69	0	1
8945	69	0	1
8946	69	0	1
8947	69	0	1
8948	69	0	1
8949	69	0	1
8950	69	0	1
8951	69	0	1
8952	68	1	1
8953	69	0	1
8954	69	0	1
8955	69	0	1
8956	69	0	1
8957	69	0	1
8958	69	0	1
8959	69	0	1
8960	69	0	1
8961	69	0	1
8962	69	0	1
8963	69	0	1
8964	69	0	1
8965	69	0	1
8966	69	0	1
8967	69	0	1
8968	69	0	1
8969	69	0	1
8970	69	0	1
8971	69	0	1
8972	69	0	1
8973	69	0	1
8974	69	0	1
8975	69	0	1
8976	69	0	1
8977	69	0	1
8978	69	0	1
8979	69	0	1
8980	69	0	1
8981	69	0	1
8982	69	0	1
8983	69	0	1
8984	69	0	1
8985	69	0	1
8986	69	0	1
8987	69	0	1
8988	69	0	1
8989	69	0	1
8990	69	0	1
8991	69	0	1
8992	69	0	1
8993	69	0	1
8994	69	0	1
8995	69	0	1
8996	69	0	1
8997	69	0	1
8998	69	0	1
8999	69	0	1
9000	69	0	1
9001	69	0	1
9002	69	0	1
9003	69	0	1
9004	69	0	1
9005	69	0	1
9006	69	0	1
9007	69	0	1
9008	69	0	1
9009	69	0	1
9010	69	0	1
9011	69	0	1
9012	69	0	1
9013	69	0	1
9014	69	0	1
9015	69	0	1
9016	69	0	1
9017	69	0	1
9018	69	0	1
9019	69	0	1
9020	69	0	1
9021	69	0	1
9022	69	0	1
9023	69	0	1
9024	69	0	1
9025	69	0	1
9026	69	0	1
9027	69	0	1
9028	69	0	1
9029	69	0	1
9030	69	0	1
9031	69	0	1
9032	69	0	1
9033	69	0	1
9034	69	0	1
9035	69	0	1
9036	69	0	1
9037	69	0	1
9038	69	0	1
9039	69	0	1
9040	69	0	1
9041	69	0	1
9042	69	0	1
9043	69	0	1
9044	69	0	1
9045	69	0	1
9046	69	0	1
9047	69	0	1
9048	69	0	1
9049	69	0	1
9050	69	0	1
9051	69	0	1
9052	69	0	1
9053	69	0	1
9054	69	0	1
9055	69	0	1
9056	69	0	1
9057	69	0	1
9058	69	0	1
9059	69	0	1
9060	69	0	1
9061	69	0	1
9062	69	0	1
9063	69	0	1
9064	69	0	1
9065	69	0	1
9066	69	0	1
9067	69	0	1
9068	69	0	1
9069	69	0	1
9070	69	0	1
9071	69	0	1
9072	69	0	1
9073	69	0	1
9074	69	0	1
9075	69	0	1
9076	69	0	1
9077	69	0	1
9078	69	0	1
9079	69	0	1
9080	69	0	1
9081	69	0	1
9082	69	0	1
9083	69	0	1
9084	69	0	1
9085	69	0	1
9086	69	0	1
9087	69	0	1
9088	69	0	1
9089	69	0	1
9090	69	0	1
9091	69	0	1
9092	69	0	1
9093	68	1	1
9094	69	0	1
9095	69	0	1
9096	69	0	1
9097	69	0	1
9098	69	0	1
9099	69	0	1
9100	69	0	1
9101	69	0	1
9102	69	0	1
9103	69	0	1
9104	69	0	1
9105	69	0	1
9106	69	0	1
9107	69	0	1
9108	68	0	2
9109	68	0	2
9110	68	0	2
9111	68	0	2
9112	68	0	2
9113	67	0	3
9114	59	0	11
9115	41	0	29
9116	44	0	26
9117	44	0	26
9118	39	0	31
9119	39	0	31
9120	38	0	32
9121	38	0	32
9122	38	0	32
9123	39	0	31
9124	39	0	31
9125	38	0	32
9126	37	1	32
9127	39	0	31
9128	39	0	31
9129	39	0	31
9130	38	0	32
9131	38	0	32
9132	37	1	32
9133	38	0	32
9134	38	0	32
9135	37	1	32
9136	38	0	32
9137	38	0	32
9138	38	0	32
9139	39	0	31
9140	39	0	31
9141	38	1	31
9142	39	0	31
9143	39	0	31
9144	39	0	31
9145	39	0	31
9146	39	0	31
9147	39	0	31
9148	39	0	31
9149	39	0	31
9150	39	0	31
9151	38	0	32
9152	38	0	32
9153	37	1	32
9154	38	0	32
9155	38	0	32
9156	40	0	30
9157	40	0	30
9158	40	0	30
9159	40	0	30
9160	41	0	29
9161	41	0	29
9162	41	0	29
9163	42	0	28
9164	42	0	28
9165	42	0	28
9166	42	0	28
9167	42	0	28
9168	41	1	28
9169	42	0	28
9170	42	0	28
9171	42	0	28
9172	42	0	28
9173	42	0	28
9174	42	0	28
9175	42	0	28
9176	42	0	28
9177	42	0	28
9178	42	0	28
9179	42	0	28
9180	42	0	28
9181	42	0	28
9182	42	0	28
9183	42	0	28
9184	42	0	28
9185	42	0	28
9186	42	0	28
9187	42	0	28
9188	42	0	28
9189	42	0	28
9190	42	0	28
9191	42	1	27
9192	41	2	27
9193	43	0	27
9194	43	0	27
9195	43	0	27
9196	43	0	27
9197	43	0	27
9198	43	0	27
9199	43	0	27
9200	43	0	27
9201	43	0	27
9202	43	0	27
9203	42	1	27
9204	43	0	27
9205	43	0	27
9206	43	0	27
9207	42	1	27
9208	43	0	27
9209	43	0	27
9210	43	0	27
9211	43	0	27
9212	43	0	27
9213	44	0	26
9214	44	0	26
9215	62	0	8
9216	62	0	8
9217	62	0	8
9218	56	6	8
9219	69	0	1
9220	69	0	1
9221	69	0	1
9222	69	0	1
9223	66	3	1
9224	69	0	1
9225	67	2	1
9226	69	0	1
9227	69	0	1
9228	69	0	1
9229	69	0	1
9230	69	0	1
9231	68	1	1
9232	69	0	1
9233	69	0	1
9234	69	0	1
9235	69	0	1
9236	69	0	1
9237	68	1	1
9238	69	0	1
9239	69	0	1
9240	69	0	1
9241	69	0	1
9242	69	0	1
9243	69	0	1
9244	69	0	1
9245	69	0	1
9246	68	1	1
9247	69	0	1
9248	69	0	1
9249	68	1	1
9250	69	0	1
9251	69	0	1
9252	69	0	1
9253	69	0	1
9254	69	0	1
9255	69	0	1
9256	69	0	1
9257	69	0	1
9258	69	0	1
9259	69	0	1
9260	69	0	1
9261	68	1	1
9262	69	0	1
9263	69	0	1
9264	68	1	1
9265	69	0	1
9266	69	0	1
9267	69	0	1
9268	69	0	1
9269	69	0	1
9270	69	0	1
9271	69	0	1
9272	69	0	1
9273	69	0	1
9274	69	0	1
9275	69	0	1
9276	69	0	1
9277	69	0	1
9278	69	0	1
9279	69	0	1
9280	69	0	1
9281	69	0	1
9282	69	0	1
9283	69	0	1
9284	69	0	1
9285	69	0	1
9286	69	0	1
9287	69	0	1
9288	69	0	1
9289	69	0	1
9290	69	0	1
9291	69	0	1
9292	69	0	1
9293	69	0	1
9294	69	0	1
9295	69	0	1
9296	69	0	1
9297	69	0	1
9298	69	0	1
9299	69	0	1
9300	69	0	1
9301	69	0	1
9302	69	0	1
9303	69	0	1
9304	69	0	1
9305	69	0	1
9306	69	0	1
9307	69	0	1
9308	69	0	1
9309	69	0	1
9310	69	0	1
9311	69	0	1
9312	69	0	1
9313	69	0	1
9314	69	0	1
9315	69	0	1
9316	69	0	1
9317	69	0	1
9318	69	0	1
9319	69	0	1
9320	69	0	1
9321	69	0	1
9322	69	0	1
9323	69	0	1
9324	69	0	1
9325	69	0	1
9326	69	0	1
9327	69	0	1
9328	69	0	1
9329	69	0	1
9330	69	0	1
9331	69	0	1
9332	69	0	1
9333	69	0	1
9334	69	0	1
9335	69	0	1
9336	69	0	1
9337	69	0	1
9338	69	0	1
9339	69	0	1
9340	69	0	1
9341	69	0	1
9342	69	0	1
9343	69	0	1
9344	69	0	1
9345	69	0	1
9346	69	0	1
9347	69	0	1
9348	69	0	1
9349	69	0	1
9350	69	0	1
9351	69	0	1
9352	69	0	1
9353	69	0	1
9354	69	0	1
9355	69	0	1
9356	69	0	1
9357	69	0	1
9358	69	0	1
9359	69	0	1
9360	69	0	1
9361	69	0	1
9362	69	0	1
9363	69	0	1
9364	69	0	1
9365	69	0	1
9366	69	0	1
9367	69	0	1
9368	69	0	1
9369	69	0	1
9370	69	0	1
9371	69	0	1
9372	69	0	1
9373	69	0	1
9374	69	0	1
9375	69	0	1
9376	69	0	1
9377	69	0	1
9378	69	0	1
9379	69	0	1
9380	69	0	1
9381	69	0	1
9382	69	0	1
9383	69	0	1
9384	69	0	1
9385	69	0	1
9386	69	0	1
9387	69	0	1
9388	69	0	1
9389	69	0	1
9390	69	0	1
9391	69	0	1
9392	69	0	1
9393	69	0	1
9394	69	0	1
9395	69	0	1
9396	69	0	1
9397	69	0	1
9398	69	0	1
9399	69	0	1
9400	69	0	1
9401	69	0	1
9402	69	0	1
9403	69	0	1
9404	69	0	1
9405	69	0	1
9406	69	0	1
9407	69	0	1
9408	69	0	1
9409	69	0	1
9410	69	0	1
9411	69	0	1
9412	69	0	1
9413	69	0	1
9414	69	0	1
9415	69	0	1
9416	69	0	1
9417	64	5	1
9418	69	0	1
9419	69	0	1
9420	69	0	1
9421	69	0	1
9422	69	0	1
9423	69	0	1
9424	69	0	1
9425	69	0	1
9426	69	0	1
9427	69	0	1
9428	69	0	1
9429	69	0	1
9430	69	0	1
9431	69	0	1
9432	69	0	1
9433	69	0	1
9434	69	0	1
9435	69	0	1
9436	69	0	1
9437	69	0	1
9438	69	0	1
