	Yale-RSV-0026	Yale-RSV-0001	Yale-RSV-0006	Yale-RSV-0007	Yale-RSV-0020	Yale-RSV-0030	Yale-RSV-0037	Yale-RSV-0043	Yale-RSV-0053	Yale-RSV-0055	Yale-RSV-0061	Yale-RSV-0075	Yale-RSV-0076	Yale-RSV-0085
6085	60675	12895	90009	58944	107421	73845	40005	32287	76950	79016	55744	47645	20714	32445
6086	60852	12937	90296	59234	108108	74252	40046	32370	77186	79281	55910	47695	20769	32501
6087	61267	12991	90736	59752	109447	74947	40060	32531	77528	79832	56189	47725	20905	32606
6088	60654	12895	89807	59061	108285	74311	39586	32264	76680	79275	55555	47153	20684	32314
6089	60386	12823	89347	58753	107720	73912	39330	32074	76232	78835	55249	46860	20589	32089
6090	60186	12783	89146	58615	107428	73712	39199	31982	76028	78623	55115	46716	20541	32011
6091	59730	12713	88744	58622	107326	73786	38896	31910	75748	78400	54905	46360	20473	31691
6092	59621	12715	88624	58612	107417	73800	38780	31860	75612	78271	54790	46239	20447	31653
6093	59576	12720	88638	58692	107572	73889	38745	31858	75614	78280	54787	46179	20455	31657
6094	59156	12621	88086	58310	106928	73354	38408	31599	75096	77671	54395	45732	20304	31413
6095	57771	12257	85879	56810	104196	71473	37300	30736	73254	75828	52817	44269	19770	30632
6096	54325	11130	81969	54200	98523	66900	35012	28297	69922	70232	50199	41636	18904	28047
6097	52210	10626	79356	52466	94332	63865	33571	26885	67517	66903	48337	39886	18310	26837
6098	52032	10582	79136	52497	94441	63805	33344	26818	67313	66759	48188	39613	18293	26670
6099	50179	10072	76804	51012	91576	61705	32044	25625	65386	63971	46636	38073	17758	25371
6100	44105	8891	69460	46762	85562	58991	27836	23450	59205	58013	41494	33294	16031	22333
6101	43928	8809	69127	46590	85257	58732	27642	23229	58925	57743	41277	33100	15972	22204
6102	42693	8604	67323	45429	83198	57230	26627	22518	57410	56106	40165	32016	15585	21547
6103	40790	8590	67324	45517	83495	57378	26560	22518	57394	56196	40180	31942	15595	21537
6104	40389	8511	66493	44967	82577	56751	26074	22275	56676	55452	39714	31403	15439	21232
6105	40106	8464	66150	44794	82251	56456	25858	22130	56338	55103	39426	31124	15384	21094
6106	39519	8301	65062	44105	80949	55659	25310	21784	55447	54083	38785	30444	15153	20655
6107	37231	7800	61399	41650	76447	52429	23484	20359	52331	50892	36296	28344	14330	19301
6108	37239	7815	61471	41740	76639	52560	23483	20377	52368	50980	36332	28336	14359	19320
6109	36982	7801	60943	41443	76061	52244	23267	20330	51920	50651	35989	27987	14237	19157
6110	36847	7765	60755	41404	75952	52100	23137	20235	51766	50499	35860	27816	14208	19046
6111	36793	7776	60811	41429	76289	52231	23031	20279	51770	50601	35851	27731	14221	19019
6112	35569	7482	58618	39997	73639	50204	21926	19435	49992	48629	34388	26489	13741	18242
6113	30287	6434	50996	35521	66174	45185	18339	16714	44004	42480	29901	22358	12055	15432
6114	29058	6197	48861	34392	63883	43596	17488	16025	42080	40767	28584	21137	11572	14669
6115	28970	6197	48698	34386	64018	43555	17398	16022	41940	40769	28440	21034	11548	14635
6116	29179	6302	49575	34703	65351	44554	17398	16249	42224	41486	28710	21086	11736	14753
6117	28249	6076	47750	33274	63341	43527	16230	15802	40683	40314	27649	19982	11281	14245
6118	27328	5966	44571	32589	62549	42451	15716	15392	38453	39368	26685	18948	10736	13901
6119	26488	5771	43498	31690	61382	41099	14860	14846	37278	38032	25930	18044	10498	13308
6120	20943	4915	36711	27411	53563	35144	11495	12428	31792	32429	21818	14067	8967	11030
6121	20995	5005	37260	28667	55350	36267	11542	12679	32053	33280	22133	14053	9102	11165
6122	20972	4994	37206	28643	55322	36235	11506	12661	32010	33263	22116	14021	9090	11152
6123	20894	4984	37152	28796	55648	36356	11413	12638	31986	33342	22109	13892	9093	11123
6124	17385	4201	31990	25111	49287	31690	8641	10509	27487	28497	18561	10655	7828	9083
6125	9264	2200	17543	14934	31546	18416	1498	4881	15306	15849	9201	2164	4557	4003
6126	9328	2238	17699	15112	32141	18701	1475	4938	15521	16056	9292	2119	4623	4038
6127	9318	2246	17683	15112	32170	18697	1458	4944	15508	16105	9270	2100	4621	4031
6128	9313	2221	17862	15331	33470	19273	1181	4956	15835	16507	9283	1754	4704	3913
6129	9185	2191	17606	15079	33184	19108	1056	4881	15682	16309	9132	1594	4647	3832
6130	9173	2163	17535	14906	32870	18912	1049	4834	15644	16179	9069	1578	4619	3811
6131	9137	2132	17436	14714	32491	18676	1034	4780	15548	15976	8970	1563	4580	3767
6132	9081	2114	17324	14651	32385	18624	1006	4757	15498	15897	8883	1539	4549	3752
6133	9065	2133	17568	14952	33097	18950	1017	4839	15447	16168	8993	1559	4621	3802
6134	10619	2132	17577	14968	33158	18972	1016	4845	15578	16193	9016	1561	4630	3809
6135	10619	2148	17622	15071	33523	19378	1014	4880	15592	16332	9053	1549	4649	3815
6136	10820	2168	17823	15290	34156	19790	1026	4970	16072	16578	9207	1579	4704	3861
6137	10203	2073	16621	14891	33385	19416	961	4794	13767	16075	8561	1472	4430	3647
6138	10204	2069	16587	14880	33390	19408	958	4785	13768	16078	8514	1465	4430	3647
6139	10520	2106	16837	15578	34366	19944	1031	5107	13627	16636	8791	1485	4426	3957
6140	11543	2300	18521	17104	36532	21390	1154	5767	16218	18170	10017	1611	4747	4678
6141	13470	2642	21471	19994	40441	23953	1403	7010	20566	20686	12345	1902	5302	5837
6142	13796	2707	22042	20529	41117	24426	1459	7269	21473	21158	12808	1962	5389	6061
6143	14003	2729	22281	20690	41412	24679	1460	7379	21717	21356	13004	1990	5450	6145
6144	14041	2725	22240	20630	41287	24557	1458	7371	21650	21276	13010	1991	5422	6140
6145	14193	2743	22282	20625	41167	24491	1462	7440	21687	21331	13106	1998	5430	6179
6146	14852	2817	22962	21146	41942	25072	1511	7776	22627	21895	13742	2077	5549	6455
6147	14938	2840	23105	21319	42192	25215	1518	7829	22817	22017	13853	2086	5580	6494
6148	14957	2838	23140	21350	42261	25288	1519	7861	22872	22043	13904	2091	5590	6522
6149	14996	2848	23232	21442	42476	25406	1525	7906	22990	22115	13982	2104	5610	6551
6150	14800	2792	22561	20969	41977	25076	1422	7749	22365	21727	13673	2039	5503	6371
6151	15029	2817	22693	21063	42195	25254	1429	7820	22591	21874	13820	2052	5537	6434
6152	15064	2816	22704	21065	42216	25266	1431	7815	22630	21889	13832	2053	5536	6442
6153	15083	2820	22710	21083	42211	25263	1433	7820	22650	21893	13836	2056	5535	6448
6154	15100	2833	22718	21093	42211	25277	1434	7833	22664	21920	13845	2061	5537	6455
6155	15133	2837	22733	21141	42253	25297	1432	7850	22701	21929	13859	2062	5537	6468
6156	15138	2828	22713	21148	42297	25336	1435	7863	22718	21946	13871	2063	5527	6472
6157	15484	2912	23154	21578	43264	26047	1445	8152	23697	22515	14501	2106	5646	6676
6158	15664	3016	23329	21792	43684	26339	1448	8294	24008	22763	14744	2096	5670	6779
6159	15686	3032	23385	21854	43767	26433	1452	8316	24084	22823	14800	2103	5679	6809
6160	15622	3042	23406	21886	43821	26506	1451	8330	24180	22852	14858	2108	5682	6834
6161	15619	3041	23399	21892	43814	26509	1451	8324	24185	22849	14854	2108	5682	6835
6162	15634	3053	23419	21918	43880	26570	1449	8357	24255	22869	14893	2110	5688	6849
6163	15581	3055	23407	21907	43887	26565	1447	8354	24253	22867	14890	2110	5689	6843
6164	15553	3055	23400	21905	43903	26575	1447	8356	24252	22877	14890	2105	5689	6848
6165	10575	3211	24407	22983	46113	28007	1489	8931	25890	24145	16115	2242	5940	7275
6166	10442	3038	22925	21966	44995	27478	1399	8714	25219	23419	15764	2143	5696	6980
6167	10507	3084	23095	22116	45312	27795	1394	8829	25646	23627	16049	2160	5716	7063
6168	10511	3090	23101	22133	45348	27814	1401	8833	25671	23637	16063	2162	5719	7079
6169	9460	3075	22966	21996	45102	27637	1393	8785	25566	23504	15992	2151	5673	7048
6170	9745	3158	23506	22533	46204	28475	1411	9078	26570	24171	16702	2189	5751	7273
6171	9731	3167	23531	22558	46226	28501	1411	9097	26597	24212	16718	2191	5761	7282
6172	9829	3216	23706	22742	46491	28723	1412	9239	27046	24455	17017	2217	5790	7413
6173	10032	3251	23940	22990	46942	29080	1415	9328	27276	24721	17220	2241	5842	7495
6174	9931	3180	23461	22518	45670	28337	1383	9189	26866	24164	16938	2191	5693	7400
6175	10159	3267	24103	23247	46667	29189	1418	9484	27620	24978	17646	2269	5833	7648
6176	10165	3259	24008	23211	46466	29103	1417	9467	27636	24926	17646	2264	5818	7648
6177	10194	3273	24075	23221	46174	29101	1437	9516	27737	24952	17757	2284	5819	7648
6178	10231	3282	24128	23340	46222	29149	1455	9537	27859	25010	17794	2293	5824	7683
6179	10209	3257	23908	23117	45697	28899	1451	9463	27725	24826	17664	2265	5742	7636
6180	10256	3283	24001	23204	45853	29050	1455	9520	27859	24934	17793	2277	5762	7680
6181	10322	3287	24029	23250	45754	29153	1456	9562	28048	25024	17968	2272	5751	7731
6182	10348	3281	23971	23159	45480	28989	1450	9543	28062	24945	17981	2260	5739	7727
6183	10590	3289	24005	23209	45590	29051	1451	9569	28121	24999	18021	2265	5747	7738
6184	10637	3290	23959	23144	45447	28963	1448	9569	28123	24947	18028	2253	5730	7727
6185	10620	3274	23829	22998	45229	28797	1442	9526	28026	24808	17960	2230	5698	7695
6186	10782	3328	24242	23449	45914	29427	1452	9782	28710	25323	18494	2276	5789	7899
6187	10602	3217	23377	22533	42860	28223	1414	9510	28058	24465	18085	2226	5575	7746
6188	10928	3284	23802	23127	43952	28946	1431	9790	28827	25099	18642	2282	5683	7957
6189	10925	3277	23761	23079	43848	28892	1428	9780	28792	25053	18620	2278	5669	7950
6190	10979	3291	23781	23127	43976	28883	1432	9806	28909	25058	18661	2280	5673	7981
6191	11159	3330	24080	23427	44489	29347	1439	9987	29395	25489	19074	2299	5730	8087
6192	11489	3323	24105	23409	44854	29327	1435	10020	29501	25539	19158	2304	5723	8120
6193	11548	3326	24107	23403	44795	29400	1427	10051	29597	25580	19240	2291	5719	8110
6194	11554	3328	24114	23404	44806	29408	1429	10058	29605	25584	19255	2299	5722	8118
6195	11563	3326	24096	23392	44802	29462	1429	10079	29664	25601	19292	2304	5710	8142
6196	11573	3331	24168	23470	45009	29578	1429	10118	29789	25698	19375	2313	5729	8180
6197	11548	3300	23950	23236	44616	29265	1426	10058	29635	25470	19304	2298	5642	8135
6198	11719	3347	24138	23482	45108	29638	1441	10175	29999	25797	19597	2329	5701	8207
6199	11709	3347	24107	23451	45051	29614	1440	10175	29972	25780	19585	2329	5624	8206
6200	11644	3331	23998	23296	44598	29417	1433	10114	29921	25632	19514	2319	5584	8167
6201	12297	3347	24116	23400	44785	29533	1445	10170	30112	25714	19621	2340	5628	8218
6202	12745	3457	24753	24051	45985	30494	1475	10500	31100	26454	20350	2423	5772	8451
6203	12841	3487	25007	24328	46480	30824	1483	10633	31464	26719	20598	2441	5824	8541
6204	12929	3500	25127	24471	46749	31029	1488	10702	31672	26877	20780	2453	5852	8605
6205	13273	3602	25697	25253	48119	31997	1503	11014	32479	27648	21392	2508	5982	8811
6206	13540	3686	26073	25726	48880	32642	1529	11250	33150	28175	21908	2556	6072	8991
6207	13589	3706	26223	25856	49050	32706	1531	11257	33276	28252	22018	2573	6107	9026
6208	13595	3705	26254	25868	48997	32718	1531	11267	33304	28258	22039	2568	6103	9028
6209	13615	3715	26301	25899	49028	32763	1534	11318	33431	28290	22099	2568	6107	9058
6210	13664	3732	26416	26043	49241	32927	1537	11428	33757	28438	22273	2578	6127	9107
6211	13706	3696	26232	25902	48683	32753	1527	11415	33706	28231	22235	2570	6058	9087
6212	13766	3719	26338	26032	48899	32919	1529	11488	33880	28378	22361	2582	6071	9130
6213	13700	3679	25690	25768	48732	32765	1505	11387	33668	28183	22139	2520	5967	9016
6214	13675	3663	25602	25658	48473	32620	1502	11339	33568	28075	22074	2519	5935	8970
6215	13825	3673	25669	25721	48560	32688	1501	11383	33708	28113	22156	2528	5942	8985
6216	14136	3726	25849	25991	49072	33092	1505	11527	34158	28465	22395	2544	6001	9101
6217	14136	3726	25847	25995	49064	33093	1504	11530	34151	28455	22396	2545	5996	9099
6218	14722	3915	26863	27426	51787	34820	1556	12182	36004	29884	23547	2625	6226	9569
6219	14708	3903	26819	27335	51598	34716	1555	12149	35912	29801	23513	2622	6211	9534
6220	14719	3900	26804	27346	51582	34688	1554	12155	35922	29820	23538	2622	6209	9545
6221	14722	3889	26751	27240	51371	34520	1551	12108	35840	29727	23503	2613	6191	9526
6222	14732	3894	26780	27254	51376	34545	1549	12127	35879	29751	23517	2609	6195	9537
6223	14785	3908	26696	27371	51646	34714	1553	12188	36061	29901	23455	2611	6181	9579
6224	15045	3918	26841	27486	51929	34906	1558	12241	36194	30057	23622	2621	6207	9607
6225	15699	3967	27023	27722	52411	35245	1571	12340	36536	30322	23873	2652	6250	9674
6226	15695	3949	26971	27667	52293	35172	1569	12335	36513	30263	23863	2650	6241	9659
6227	15528	3831	26699	26881	50753	34060	1539	12069	35803	29374	23695	2637	6173	9445
6228	15545	3839	26770	26991	50824	34112	1538	12142	36309	29406	23783	2646	6187	9465
6229	15545	3841	26761	26987	50821	34111	1537	12141	36311	29406	23783	2647	6184	9463
6230	15791	3852	26804	27043	50940	34228	1543	12189	36440	29535	23886	2648	6178	9497
6231	16721	4029	28014	28026	52429	35218	1678	12694	38763	30549	24620	2793	6432	10024
6232	16842	4022	27967	27968	52281	35157	1679	12676	38686	30498	24544	2783	6408	10036
6233	18001	4348	29637	29776	55789	37851	1739	13757	41383	32917	26788	2992	6845	10991
6234	17868	4351	29755	29855	55905	37936	1746	13795	41478	32977	26878	3004	6863	11023
6235	17863	4358	29760	29859	55927	37950	1749	13796	41510	32997	26897	3005	6871	11017
6236	17907	4378	29889	30038	56215	38231	1748	13856	41701	33281	27073	3017	6898	11077
6237	17881	4366	29735	29889	55899	38040	1749	13816	41563	33153	26981	3008	6864	11045
6238	17794	4319	29423	29523	54948	37581	1723	13690	41326	32804	26796	2989	6774	10973
6239	17809	4320	29426	29540	54973	37602	1723	13699	41355	32822	26831	2990	6778	10984
6240	17827	4315	29444	29531	54915	37559	1725	13708	41396	32794	26834	2992	6766	10997
6241	18675	4606	31018	31480	58407	40130	1789	14617	43857	34993	28582	3163	7112	11734
6242	18638	4597	30831	31250	57791	39702	1772	14571	43743	34707	28542	3164	7046	11701
6243	18718	4600	31340	31291	57784	39690	1787	14591	43949	34784	28593	3158	7058	11749
6244	18582	4544	30979	30893	57008	39088	1771	14430	43551	34275	28256	3123	6959	11620
6245	18820	4606	31349	31245	57667	39604	1794	14613	44085	34689	28633	3162	7016	11717
6246	19603	4870	32984	32919	60947	41941	1864	15394	46221	36647	30278	3342	7389	12351
6247	19700	4911	33120	33129	61338	42301	1864	15523	46585	36922	30548	3362	7436	12472
6248	19838	4968	33414	33441	62038	42833	1875	15702	47061	37306	30898	3383	7493	12621
6249	19839	4958	33335	33360	61824	42779	1869	15688	47066	37247	30885	3380	7469	12618
6250	20080	5023	33806	33889	62874	43566	1878	15963	47876	37915	31483	3428	7598	12788
6251	20090	5013	33763	33882	62782	43550	1871	15972	47878	37901	31495	3421	7600	12785
6252	20190	5032	33935	34028	63085	43718	1877	16078	48101	38068	31673	3435	7629	12832
6253	20750	5168	34828	35017	65298	45290	1907	16573	49442	39187	32613	3500	7806	13146
6254	20744	5163	34779	34959	65152	45213	1904	16558	49384	39103	32576	3493	7789	13136
6255	21267	5347	35836	36249	67645	46995	1935	17128	50853	40511	33775	3553	8029	13497
6256	21201	5302	35630	35970	67278	46729	1909	17016	50505	40274	33616	3518	7977	13397
6257	21555	5425	36288	36676	68786	47799	1941	17389	51792	41202	34512	3609	8113	13670
6258	21545	5408	36213	36559	68675	47742	1927	17358	51691	41131	34463	3601	8106	13635
6259	21434	5358	35905	36234	67971	47194	1912	17196	51314	40723	34143	3571	8017	13513
6260	21518	5373	36139	36456	68422	47480	1931	17322	51708	40929	34443	3603	8076	13555
6261	21463	5353	36025	36309	68105	47322	1926	17288	51696	40807	34337	3589	8041	13525
6262	21343	5340	35839	36196	67717	47087	1921	17226	51609	40586	34249	3583	7996	13493
6263	21540	5345	35896	36271	67876	47193	1923	17271	51719	40691	34328	3587	8012	13522
6264	21056	5318	35411	36055	67137	46946	1889	17166	51381	40408	34106	3554	7894	13403
6265	20564	5212	33806	35326	65630	46508	1730	16802	49699	39504	33737	3389	7577	12881
6266	20609	5237	33868	35526	65792	46866	1719	16919	50153	39703	34026	3375	7582	12949
6267	20413	5131	32984	35153	64635	46145	1675	16697	49561	39037	33734	3280	7391	12735
6268	20462	5141	33086	35258	64900	46366	1676	16770	49778	39200	33892	3294	7404	12812
6269	19815	4985	31353	34369	63037	45579	1507	16343	47956	38146	33204	3115	7064	12309
6270	19928	5020	31605	34654	63482	46036	1512	16502	48284	38458	33521	3130	7117	12424
6271	19947	5040	31740	34737	63660	46246	1514	16584	48409	38594	33657	3137	7135	12486
6272	19911	4993	31407	34124	62538	45569	1493	16459	48317	38097	33518	3116	7043	12429
6273	19877	4988	31402	34109	62484	45533	1492	16453	48303	38082	33519	3118	7033	12423
6274	19577	4880	30858	33395	61094	44561	1471	16140	47541	37251	32786	3072	6885	12177
6275	19735	4905	31181	33771	61757	44970	1484	16302	48075	37581	33157	3118	6960	12320
6276	19741	4906	31196	33766	61760	44970	1485	16304	48112	37577	33172	3118	6962	12319
6277	19670	4879	31076	33623	61550	44777	1484	16227	47936	37431	33023	3094	6950	12276
6278	19681	4881	31074	33650	61624	44829	1486	16238	47986	37470	33075	3097	6955	12291
6279	19307	4796	30189	32963	59744	43630	1453	15881	47015	36416	32482	3041	6730	12112
6280	19213	4751	29977	32708	59331	43283	1440	15750	46676	36106	32179	3030	6699	12025
6281	19245	4758	30023	32756	59444	43346	1448	15780	46910	36243	32275	3037	6719	12035
6282	19242	4758	30010	32745	59421	43330	1445	15778	46906	36233	32272	3035	6719	12030
6283	19291	4766	30089	32838	59528	43381	1449	15792	47021	36274	32364	3055	6739	12052
6284	19294	4753	30017	32693	59245	43187	1439	15735	47016	36091	32373	3045	6724	12015
6285	19304	4755	30082	32754	59326	43205	1447	15744	47101	36116	32422	3050	6741	12030
6286	19282	4725	30040	32687	59115	42902	1445	15686	47053	35941	32375	3049	6726	11995
6287	19202	4748	29932	32562	58780	42946	1439	15737	46780	36029	32284	3040	6685	12050
6288	19159	4735	29865	32487	58613	42831	1435	15701	46667	35948	32200	3035	6663	12030
6289	19316	4769	30186	32808	59163	43222	1450	15816	47226	36194	32535	3066	6726	12113
6290	19352	4769	30246	32868	59310	43303	1451	15849	47368	36271	32645	3070	6741	12142
6291	19077	4709	29822	32329	58737	42830	1411	15664	46580	35796	32300	3028	6683	11902
6292	18179	4517	28384	30605	56723	41327	1281	14979	44099	34491	30950	2883	6423	11302
6293	17918	4448	27825	30077	55849	40644	1244	14678	43263	33982	30413	2833	6314	11086
6294	17935	4454	27755	30018	55781	40610	1246	14641	43201	33942	30342	2820	6284	11047
6295	17933	4455	27733	30002	55730	40583	1244	14632	43199	33931	30320	2820	6283	11038
6296	17920	4448	27702	29984	55675	40546	1242	14622	43166	33889	30284	2819	6279	11028
6297	17959	4456	27700	30048	55761	40562	1244	14635	43134	33933	30264	2814	6286	11021
6298	17738	4421	27481	29783	55302	40294	1242	14555	42824	33709	30039	2787	6230	10970
6299	18106	4437	27610	29884	55479	40564	1243	14640	43067	33948	30114	2788	6259	11038
6300	18056	4426	27475	29751	55194	40430	1237	14602	42927	33826	29950	2763	6237	11010
6301	18012	4419	27358	29675	55022	40375	1232	14573	42814	33792	29861	2737	6210	10983
6302	17933	4405	27305	29619	54930	40298	1230	14547	42700	33725	29792	2732	6203	10956
6303	17846	4392	27251	29582	54813	40241	1223	14531	42620	33669	29738	2726	6190	10939
6304	17772	4383	27209	29541	54731	40190	1217	14507	42558	33625	29689	2721	6182	10911
6305	17765	4373	27191	29527	54728	40183	1217	14500	42548	33604	29677	2716	6180	10903
6306	17603	4345	27010	29325	54379	39943	1206	14417	42306	33370	29473	2691	6144	10854
6307	17204	4258	26584	28924	53635	39344	1185	14153	41669	32836	28947	2648	6050	10674
6308	16803	4172	26057	28434	52548	38559	1168	13851	40757	32182	28319	2597	5917	10466
6309	16558	4148	25868	28300	52376	38439	1153	13782	40516	32034	28229	2583	5886	10390
6310	16513	4130	25764	28199	52223	38308	1146	13730	40376	31926	28125	2571	5866	10347
6311	17050	4213	26032	28551	52927	38855	1153	13997	40949	32385	28543	2607	5952	10542
6312	17050	4214	26034	28561	52933	38860	1153	13998	40947	32384	28544	2608	5952	10543
6313	17060	4213	26041	28562	52971	38892	1153	13993	40944	32412	28571	2610	5955	10556
6314	17061	4213	26027	28558	52957	38882	1153	13991	40941	32411	28561	2608	5952	10553
6315	17220	4252	26280	28803	53428	39217	1153	14100	41340	32776	28849	2642	6021	10677
6316	16746	4137	25370	27981	51673	38049	1122	13660	39971	31812	27927	2541	5800	10658
6317	16880	4184	25629	28241	52258	38386	1132	13787	40308	32177	28278	2565	5867	10804
6318	16783	4145	25384	27989	51767	38041	1119	13683	39931	31844	27982	2537	5812	10704
6319	16795	4153	25393	28002	51796	38061	1118	13688	39955	31858	28008	2540	5817	10711
6320	16985	4161	25407	28016	51831	38095	1118	13693	39976	31873	28021	2542	5824	10709
6321	16822	4112	25096	27711	51165	37572	1106	13527	39447	31495	27640	2524	5776	10583
6322	16799	4104	25052	27650	51093	37485	1105	13503	39374	31443	27624	2518	5762	10561
6323	16690	4070	24855	27458	50657	37235	1097	13428	39106	31192	27426	2499	5723	10492
6324	15982	4007	24381	26898	49627	36475	1081	13198	38448	30560	26877	2451	5587	10325
6325	15991	4015	24392	26912	49692	36526	1081	13214	38496	30583	26916	2455	5594	10336
6326	15653	3940	23595	25893	48162	35607	1038	12909	37254	29891	26005	2384	5439	10062
6327	15636	3928	23555	25824	48105	35562	1036	12897	37141	29826	25953	2381	5429	10034
6328	15599	3915	23476	25730	48065	35458	1031	12858	37020	29741	25864	2372	5406	10023
6329	15694	3995	23573	25703	48127	35512	1025	12949	37050	30069	25909	2475	5445	10242
6330	15714	4020	23595	25673	48188	35526	1022	12981	37055	30197	25911	2512	5456	10332
6331	15855	4100	23714	25723	48266	35515	1024	13056	37135	30417	25955	2633	5478	10517
6332	19313	6047	27501	27904	51555	37810	1272	15898	40507	36726	28204	5058	6474	16212
6333	19237	6025	27353	27717	51200	37616	1266	15830	40237	36532	28011	5061	6443	16183
6334	19411	6274	27745	27862	51391	37810	1286	16134	40523	37214	28252	5304	6534	16746
6335	22696	8235	31483	30323	54539	40145	1458	18580	43593	43232	30587	7572	7410	22097
6336	22919	8370	31725	30507	54734	40304	1474	18811	43859	43650	30769	7754	7492	22450
6337	26085	10289	35483	32680	57246	42634	1668	21386	46836	49992	32958	10040	8434	28104
6338	26077	10294	35441	32611	57155	42549	1665	21351	46734	49971	32915	10052	8428	28111
6339	26699	10755	36279	32923	57473	42765	1715	21917	47082	51193	33183	10655	8581	29523
6340	28553	11839	38583	34329	59468	44282	1813	23565	49046	54786	34662	11944	9140	32681
6341	28367	11795	38340	34036	59010	44029	1792	23472	48663	54547	34464	11916	9078	32586
6342	29357	12498	39547	34769	58905	44533	1854	24427	49533	56591	35148	12724	9368	34594
6343	29496	12585	39759	34901	58946	44643	1861	24541	49686	56895	35244	12821	9408	34852
6344	29453	12587	39656	34757	58663	44394	1852	24518	49446	56815	35086	12868	9379	34952
6345	34205	15519	45476	38689	63819	48331	2159	28471	54439	66219	38674	16330	10735	43287
6346	34047	15458	45215	38421	63474	47958	2149	28314	54029	65829	38378	16258	10686	43087
6347	45893	22821	60111	48404	74504	57924	2855	38363	66589	89944	46992	24990	14073	64163
6348	46021	22912	60270	48443	74471	57926	2858	38456	66662	90150	47038	25092	14099	64427
6349	47509	23800	61938	49474	75248	58705	2920	39675	67795	92756	47759	26177	14495	66989
6350	48400	24155	62648	50027	75189	59202	2943	40162	68469	94031	48211	26609	14659	68036
6351	48349	24149	62535	49863	78792	58962	2936	40101	68236	93869	48029	26598	14614	68004
6352	48584	24329	62819	50034	78839	59142	2953	40302	68392	94393	48195	26791	14668	68451
6353	49139	24718	63350	50276	78893	59034	2985	40748	68513	95490	48236	27343	14801	69691
6354	48959	24657	62880	49769	78095	58330	2966	40477	67724	95023	47719	27346	14706	69589
6355	49505	25012	63454	50132	78451	58645	2994	40919	68144	96089	48027	27730	14858	70529
6356	49640	25175	62916	48986	75867	56977	2974	40694	66829	95505	47006	28038	14707	70945
6357	49834	25241	63019	48945	75764	56878	2972	40791	66706	95689	46929	28153	14733	71214
6358	49785	25216	62753	48703	75302	56656	2969	40750	66486	95522	46701	28145	14674	71189
6359	56319	25220	62745	48699	75345	56571	2970	40758	66421	95535	46648	28170	14669	71234
6360	56790	25471	63274	49091	75889	56953	2989	41140	66880	96504	46946	28460	14780	71942
6361	56766	25479	63233	49011	75748	56843	2986	41079	66676	96441	46830	28488	14772	71973
6362	56142	25500	63122	48857	75426	56592	2982	41033	66433	96367	46596	28560	14754	72100
6363	56506	25602	63282	48900	75463	56598	2985	41159	66506	96582	46621	28659	14800	72338
6364	56953	25881	63689	49140	75662	56747	2996	41453	66766	97394	46795	28981	14876	73137
6365	57942	26366	64692	49988	76699	57427	3047	42129	67714	99082	47380	29553	15125	74536
6366	58133	26489	64913	50127	76841	57540	3052	42288	67925	99467	47491	29686	15156	74849
6367	59429	27224	66369	51129	78077	58373	3125	43231	69164	101826	48391	30605	15461	76931
6368	59466	27248	66410	51150	78100	58382	3127	43253	69188	101882	48403	30622	15465	76980
6369	60212	27417	66389	50763	77156	57772	3120	43239	68597	101967	48109	30933	15486	77467
6370	60313	27464	66490	50843	77228	57824	3131	43297	68661	102116	48167	31019	15505	77583
6371	60707	27516	66537	50953	77206	57802	3132	43336	68676	102185	48158	31090	15517	77684
6372	63819	28856	69138	53008	79694	59661	3238	45262	71120	106743	49803	32751	16130	81355
6373	63827	28874	69080	52968	79592	59543	3232	45246	71027	106742	49733	32784	16116	81401
6374	64511	29279	69746	53423	80036	59891	3270	45742	71558	107923	50017	33235	16304	82515
6375	64251	29259	69595	53201	79560	59547	3255	45613	71241	107631	49731	33213	16241	82409
6376	64059	29379	69702	53078	79195	59298	3264	45695	71061	107800	49599	33424	16253	82879
6377	64565	29602	70068	53353	79589	59584	3276	45992	71378	108505	49821	33691	16337	83532
6378	65528	30216	71235	54198	80555	60314	3319	46864	72330	110510	50475	34333	16584	85231
6379	65680	30366	71536	54338	80782	60497	3329	47044	72363	110983	50593	34497	16647	85663
6380	65701	30368	71542	54345	80801	60503	3330	47062	72363	111030	50598	34516	16654	85685
6381	65791	30475	71788	54479	80711	60356	3352	47153	72430	111231	50613	34796	16721	86014
6382	64276	30246	69932	53037	78528	58720	3153	46349	69088	109625	49273	34524	16361	85292
6383	71775	34849	78854	59657	86509	64716	3543	52744	76456	124522	54451	39827	18415	98062
6384	72670	35298	79666	60189	86028	64173	3613	53002	76459	125187	54262	40703	18599	99270
6385	72803	35393	79671	60243	85834	64083	3626	53068	76369	125415	54178	40818	18587	99622
6386	73632	35607	80328	60784	86364	64385	3701	53382	76937	126162	54508	41185	18738	100175
6387	74628	35934	81357	61436	86850	64261	3734	53639	77415	126646	54862	41865	18939	100913
6388	79500	37229	87785	66104	92443	65864	4038	55427	82503	130741	58459	45599	20343	104504
6389	79817	37352	88129	66347	92795	66054	4056	55640	82813	131171	58688	45835	20431	104886
6390	80860	37999	89431	67325	93920	66636	4119	56459	83846	132929	59405	46567	20762	106512
6391	80778	37991	89332	67201	93648	66431	4115	56399	83669	132798	59244	46540	20740	106477
