sample	name	start	end	depth
Yale-RSV-0395	NS1 	45	576	0
Yale-RSV-0395	NS2 	596	1097	171
Yale-RSV-0395	N 	1125	2329	4052
Yale-RSV-0395	P 	2331	3220	69490
Yale-RSV-0395	M 	3224	4180	15375
Yale-RSV-0395	SH 	4190	4599	311
Yale-RSV-0395	G 	4644	5565	116499
Yale-RSV-0395	F 	5619	7521	141211
Yale-RSV-0395	M2 	7567	8527	117801
Yale-RSV-0395	L	8460	15037	64634
sample	name	start	end	depth
Yale-RSV-0397	NS1 	45	576	1
Yale-RSV-0397	NS2 	596	1097	648
Yale-RSV-0397	N 	1125	2329	9064
Yale-RSV-0397	P 	2331	3220	129024
Yale-RSV-0397	M 	3224	4180	56430
Yale-RSV-0397	SH 	4190	4599	245
Yale-RSV-0397	G 	4644	5565	203688
Yale-RSV-0397	F 	5619	7521	219208
Yale-RSV-0397	M2 	7567	8527	367376
Yale-RSV-0397	L	8460	15037	95640
sample	name	start	end	depth
Yale-RSV-0419	NS1 	45	576	1890
Yale-RSV-0419	NS2 	596	1097	133884
Yale-RSV-0419	N 	1125	2329	152047
Yale-RSV-0419	P 	2331	3220	380832
Yale-RSV-0419	M 	3224	4180	191396
Yale-RSV-0419	SH 	4190	4599	24287
Yale-RSV-0419	G 	4644	5565	335500
Yale-RSV-0419	F 	5619	7521	344100
Yale-RSV-0419	M2 	7567	8527	530437
Yale-RSV-0419	L	8460	15037	247385
sample	name	start	end	depth
Yale-RSV-0421	NS1 	45	576	7
Yale-RSV-0421	NS2 	596	1097	27
Yale-RSV-0421	N 	1125	2329	357
Yale-RSV-0421	P 	2331	3220	7223
Yale-RSV-0421	M 	3224	4180	31544
Yale-RSV-0421	SH 	4190	4599	1
Yale-RSV-0421	G 	4644	5565	89
Yale-RSV-0421	F 	5619	7521	67849
Yale-RSV-0421	M2 	7567	8527	77458
Yale-RSV-0421	L	8460	15037	41028
sample	name	start	end	depth
Yale-RSV-0428	NS1 	45	576	992
Yale-RSV-0428	NS2 	596	1097	4273
Yale-RSV-0428	N 	1125	2329	580
Yale-RSV-0428	P 	2331	3220	130744
Yale-RSV-0428	M 	3224	4180	1099
Yale-RSV-0428	SH 	4190	4599	6867
Yale-RSV-0428	G 	4644	5565	228765
Yale-RSV-0428	F 	5619	7521	178065
Yale-RSV-0428	M2 	7567	8527	447970
Yale-RSV-0428	L	8460	15037	317491
sample	name	start	end	depth
Yale-RSV-0438	NS1 	45	576	501
Yale-RSV-0438	NS2 	596	1097	9397
Yale-RSV-0438	N 	1125	2329	14542
Yale-RSV-0438	P 	2331	3220	175623
Yale-RSV-0438	M 	3224	4180	51571
Yale-RSV-0438	SH 	4190	4599	6975
Yale-RSV-0438	G 	4644	5565	312413
Yale-RSV-0438	F 	5619	7521	132423
Yale-RSV-0438	M2 	7567	8527	349000
Yale-RSV-0438	L	8460	15037	165097
sample	name	start	end	depth
Yale-RSV-0441	NS1 	45	576	85
Yale-RSV-0441	NS2 	596	1097	147
Yale-RSV-0441	N 	1125	2329	3
Yale-RSV-0441	P 	2331	3220	2216
Yale-RSV-0441	M 	3224	4180	9515
Yale-RSV-0441	SH 	4190	4599	2
Yale-RSV-0441	G 	4644	5565	81169
Yale-RSV-0441	F 	5619	7521	83849
Yale-RSV-0441	M2 	7567	8527	11431
Yale-RSV-0441	L	8460	15037	77672
sample	name	start	end	depth
Yale-RSV-0442	NS1 	45	576	449
Yale-RSV-0442	NS2 	596	1097	3598
Yale-RSV-0442	N 	1125	2329	7688
Yale-RSV-0442	P 	2331	3220	64276
Yale-RSV-0442	M 	3224	4180	29139
Yale-RSV-0442	SH 	4190	4599	1785
Yale-RSV-0442	G 	4644	5565	75182
Yale-RSV-0442	F 	5619	7521	66572
Yale-RSV-0442	M2 	7567	8527	140257
Yale-RSV-0442	L	8460	15037	58566
sample	name	start	end	depth
Yale-RSV-0451	NS1 	45	576	85
Yale-RSV-0451	NS2 	596	1097	30930
Yale-RSV-0451	N 	1125	2329	62118
Yale-RSV-0451	P 	2331	3220	372680
Yale-RSV-0451	M 	3224	4180	181394
Yale-RSV-0451	SH 	4190	4599	10249
Yale-RSV-0451	G 	4644	5565	305668
Yale-RSV-0451	F 	5619	7521	341788
Yale-RSV-0451	M2 	7567	8527	615221
Yale-RSV-0451	L	8460	15037	222001
sample	name	start	end	depth
Yale-RSV-0461	NS1 	45	576	6411
Yale-RSV-0461	NS2 	596	1097	170956
Yale-RSV-0461	N 	1125	2329	84141
Yale-RSV-0461	P 	2331	3220	456516
Yale-RSV-0461	M 	3224	4180	269702
Yale-RSV-0461	SH 	4190	4599	64133
Yale-RSV-0461	G 	4644	5565	450396
Yale-RSV-0461	F 	5619	7521	524068
Yale-RSV-0461	M2 	7567	8527	567440
Yale-RSV-0461	L	8460	15037	273932
sample	name	start	end	depth
Yale-RSV-0462	NS1 	45	576	3513
Yale-RSV-0462	NS2 	596	1097	156781
Yale-RSV-0462	N 	1125	2329	187808
Yale-RSV-0462	P 	2331	3220	501159
Yale-RSV-0462	M 	3224	4180	234505
Yale-RSV-0462	SH 	4190	4599	48915
Yale-RSV-0462	G 	4644	5565	366021
Yale-RSV-0462	F 	5619	7521	461584
Yale-RSV-0462	M2 	7567	8527	613603
Yale-RSV-0462	L	8460	15037	295153
sample	name	start	end	depth
Yale-RSV-0464	NS1 	45	576	320
Yale-RSV-0464	NS2 	596	1097	2059
Yale-RSV-0464	N 	1125	2329	2720
Yale-RSV-0464	P 	2331	3220	115296
Yale-RSV-0464	M 	3224	4180	360
Yale-RSV-0464	SH 	4190	4599	60
Yale-RSV-0464	G 	4644	5565	215069
Yale-RSV-0464	F 	5619	7521	135287
Yale-RSV-0464	M2 	7567	8527	318437
Yale-RSV-0464	L	8460	15037	257191
sample	name	start	end	depth
Yale-RSV-0467	NS1 	45	576	1
Yale-RSV-0467	NS2 	596	1097	0
Yale-RSV-0467	N 	1125	2329	1489
Yale-RSV-0467	P 	2331	3220	17311
Yale-RSV-0467	M 	3224	4180	628
Yale-RSV-0467	SH 	4190	4599	0
Yale-RSV-0467	G 	4644	5565	7
Yale-RSV-0467	F 	5619	7521	30
Yale-RSV-0467	M2 	7567	8527	1
Yale-RSV-0467	L	8460	15037	6352
sample	name	start	end	depth
Yale-RSV-0468	NS1 	45	576	1063
Yale-RSV-0468	NS2 	596	1097	24010
Yale-RSV-0468	N 	1125	2329	47927
Yale-RSV-0468	P 	2331	3220	161749
Yale-RSV-0468	M 	3224	4180	26039
Yale-RSV-0468	SH 	4190	4599	2872
Yale-RSV-0468	G 	4644	5565	7881
Yale-RSV-0468	F 	5619	7521	391660
Yale-RSV-0468	M2 	7567	8527	408459
Yale-RSV-0468	L	8460	15037	357630
sample	name	start	end	depth
Yale-RSV-0469	NS1 	45	576	5852
Yale-RSV-0469	NS2 	596	1097	127395
Yale-RSV-0469	N 	1125	2329	41563
Yale-RSV-0469	P 	2331	3220	801356
Yale-RSV-0469	M 	3224	4180	199155
Yale-RSV-0469	SH 	4190	4599	73407
Yale-RSV-0469	G 	4644	5565	261108
Yale-RSV-0469	F 	5619	7521	483593
Yale-RSV-0469	M2 	7567	8527	405413
Yale-RSV-0469	L	8460	15037	323728
sample	name	start	end	depth
Yale-RSV-0475	NS1 	45	576	1327
Yale-RSV-0475	NS2 	596	1097	4907
Yale-RSV-0475	N 	1125	2329	26967
Yale-RSV-0475	P 	2331	3220	295189
Yale-RSV-0475	M 	3224	4180	227672
Yale-RSV-0475	SH 	4190	4599	3970
Yale-RSV-0475	G 	4644	5565	13406
Yale-RSV-0475	F 	5619	7521	524318
Yale-RSV-0475	M2 	7567	8527	50394
Yale-RSV-0475	L	8460	15037	486550
sample	name	start	end	depth
Yale-RSV-0481	NS1 	45	576	27
Yale-RSV-0481	NS2 	596	1097	1071
Yale-RSV-0481	N 	1125	2329	3093
Yale-RSV-0481	P 	2331	3220	9059
Yale-RSV-0481	M 	3224	4180	30969
Yale-RSV-0481	SH 	4190	4599	1014
Yale-RSV-0481	G 	4644	5565	3
Yale-RSV-0481	F 	5619	7521	17255
Yale-RSV-0481	M2 	7567	8527	7748
Yale-RSV-0481	L	8460	15037	8077
sample	name	start	end	depth
Yale-RSV-0484	NS1 	45	576	1444
Yale-RSV-0484	NS2 	596	1097	144
Yale-RSV-0484	N 	1125	2329	9166
Yale-RSV-0484	P 	2331	3220	11670
Yale-RSV-0484	M 	3224	4180	3308
Yale-RSV-0484	SH 	4190	4599	198
Yale-RSV-0484	G 	4644	5565	7826
Yale-RSV-0484	F 	5619	7521	21073
Yale-RSV-0484	M2 	7567	8527	16786
Yale-RSV-0484	L	8460	15037	17336
sample	name	start	end	depth
Yale-RSV-0489	NS1 	45	576	65836
Yale-RSV-0489	NS2 	596	1097	11536
Yale-RSV-0489	N 	1125	2329	114070
Yale-RSV-0489	P 	2331	3220	43112
Yale-RSV-0489	M 	3224	4180	77401
Yale-RSV-0489	SH 	4190	4599	17044
Yale-RSV-0489	G 	4644	5565	115280
Yale-RSV-0489	F 	5619	7521	111985
Yale-RSV-0489	M2 	7567	8527	151609
Yale-RSV-0489	L	8460	15037	110111
sample	name	start	end	depth
Yale-RSV-0490	NS1 	45	576	4529
Yale-RSV-0490	NS2 	596	1097	7769
Yale-RSV-0490	N 	1125	2329	10600
Yale-RSV-0490	P 	2331	3220	6947
Yale-RSV-0490	M 	3224	4180	9330
Yale-RSV-0490	SH 	4190	4599	64
Yale-RSV-0490	G 	4644	5565	182
Yale-RSV-0490	F 	5619	7521	14920
Yale-RSV-0490	M2 	7567	8527	7204
Yale-RSV-0490	L	8460	15037	14216
sample	name	start	end	depth
Yale-RSV-0491	NS1 	45	576	6820
Yale-RSV-0491	NS2 	596	1097	1091
Yale-RSV-0491	N 	1125	2329	89367
Yale-RSV-0491	P 	2331	3220	42279
Yale-RSV-0491	M 	3224	4180	92650
Yale-RSV-0491	SH 	4190	4599	12457
Yale-RSV-0491	G 	4644	5565	111458
Yale-RSV-0491	F 	5619	7521	113641
Yale-RSV-0491	M2 	7567	8527	147385
Yale-RSV-0491	L	8460	15037	130019
sample	name	start	end	depth
Yale-RSV-0498	NS1 	45	576	61364
Yale-RSV-0498	NS2 	596	1097	94519
Yale-RSV-0498	N 	1125	2329	67772
Yale-RSV-0498	P 	2331	3220	55176
Yale-RSV-0498	M 	3224	4180	97309
Yale-RSV-0498	SH 	4190	4599	67072
Yale-RSV-0498	G 	4644	5565	139447
Yale-RSV-0498	F 	5619	7521	107060
Yale-RSV-0498	M2 	7567	8527	103384
Yale-RSV-0498	L	8460	15037	97689
sample	name	start	end	depth
Yale-RSV-0509	NS1 	45	576	55536
Yale-RSV-0509	NS2 	596	1097	5299
Yale-RSV-0509	N 	1125	2329	91121
Yale-RSV-0509	P 	2331	3220	45085
Yale-RSV-0509	M 	3224	4180	97051
Yale-RSV-0509	SH 	4190	4599	57966
Yale-RSV-0509	G 	4644	5565	121301
Yale-RSV-0509	F 	5619	7521	94081
Yale-RSV-0509	M2 	7567	8527	87326
Yale-RSV-0509	L	8460	15037	84976
sample	name	start	end	depth
Yale-RSV-0512	NS1 	45	576	39745
Yale-RSV-0512	NS2 	596	1097	5751
Yale-RSV-0512	N 	1125	2329	51303
Yale-RSV-0512	P 	2331	3220	28405
Yale-RSV-0512	M 	3224	4180	50314
Yale-RSV-0512	SH 	4190	4599	18119
Yale-RSV-0512	G 	4644	5565	79042
Yale-RSV-0512	F 	5619	7521	59163
Yale-RSV-0512	M2 	7567	8527	93378
Yale-RSV-0512	L	8460	15037	60224
sample	name	start	end	depth
Yale-RSV-0515	NS1 	45	576	57274
Yale-RSV-0515	NS2 	596	1097	27490
Yale-RSV-0515	N 	1125	2329	103130
Yale-RSV-0515	P 	2331	3220	50815
Yale-RSV-0515	M 	3224	4180	77535
Yale-RSV-0515	SH 	4190	4599	31791
Yale-RSV-0515	G 	4644	5565	107008
Yale-RSV-0515	F 	5619	7521	99374
Yale-RSV-0515	M2 	7567	8527	140216
Yale-RSV-0515	L	8460	15037	88385
sample	name	start	end	depth
Yale-RSV-0516	NS1 	45	576	61818
Yale-RSV-0516	NS2 	596	1097	26290
Yale-RSV-0516	N 	1125	2329	103874
Yale-RSV-0516	P 	2331	3220	44648
Yale-RSV-0516	M 	3224	4180	80344
Yale-RSV-0516	SH 	4190	4599	29365
Yale-RSV-0516	G 	4644	5565	133608
Yale-RSV-0516	F 	5619	7521	123062
Yale-RSV-0516	M2 	7567	8527	165541
Yale-RSV-0516	L	8460	15037	95079
sample	name	start	end	depth
Yale-RSV-0522	NS1 	45	576	10109
Yale-RSV-0522	NS2 	596	1097	6271
Yale-RSV-0522	N 	1125	2329	37681
Yale-RSV-0522	P 	2331	3220	23977
Yale-RSV-0522	M 	3224	4180	18039
Yale-RSV-0522	SH 	4190	4599	254
Yale-RSV-0522	G 	4644	5565	8
Yale-RSV-0522	F 	5619	7521	54147
Yale-RSV-0522	M2 	7567	8527	47685
Yale-RSV-0522	L	8460	15037	32488
sample	name	start	end	depth
Yale-RSV-0526	NS1 	45	576	60003
Yale-RSV-0526	NS2 	596	1097	920
Yale-RSV-0526	N 	1125	2329	93499
Yale-RSV-0526	P 	2331	3220	25429
Yale-RSV-0526	M 	3224	4180	69745
Yale-RSV-0526	SH 	4190	4599	16964
Yale-RSV-0526	G 	4644	5565	115382
Yale-RSV-0526	F 	5619	7521	112542
Yale-RSV-0526	M2 	7567	8527	56698
Yale-RSV-0526	L	8460	15037	110322
sample	name	start	end	depth
Yale-RSV-0530	NS1 	45	576	94083
Yale-RSV-0530	NS2 	596	1097	135194
Yale-RSV-0530	N 	1125	2329	135728
Yale-RSV-0530	P 	2331	3220	87821
Yale-RSV-0530	M 	3224	4180	115327
Yale-RSV-0530	SH 	4190	4599	87141
Yale-RSV-0530	G 	4644	5565	175209
Yale-RSV-0530	F 	5619	7521	162788
Yale-RSV-0530	M2 	7567	8527	193600
Yale-RSV-0530	L	8460	15037	134862
sample	name	start	end	depth
Yale-RSV-0533	NS1 	45	576	74809
Yale-RSV-0533	NS2 	596	1097	93650
Yale-RSV-0533	N 	1125	2329	101551
Yale-RSV-0533	P 	2331	3220	56453
Yale-RSV-0533	M 	3224	4180	81971
Yale-RSV-0533	SH 	4190	4599	38922
Yale-RSV-0533	G 	4644	5565	59363
Yale-RSV-0533	F 	5619	7521	138317
Yale-RSV-0533	M2 	7567	8527	158056
Yale-RSV-0533	L	8460	15037	110041
sample	name	start	end	depth
Yale-RSV-0540	NS1 	45	576	54050
Yale-RSV-0540	NS2 	596	1097	129871
Yale-RSV-0540	N 	1125	2329	126525
Yale-RSV-0540	P 	2331	3220	57493
Yale-RSV-0540	M 	3224	4180	73990
Yale-RSV-0540	SH 	4190	4599	57850
Yale-RSV-0540	G 	4644	5565	116568
Yale-RSV-0540	F 	5619	7521	101496
Yale-RSV-0540	M2 	7567	8527	126188
Yale-RSV-0540	L	8460	15037	86371
sample	name	start	end	depth
Yale-RSV-0546	NS1 	45	576	12389
Yale-RSV-0546	NS2 	596	1097	15403
Yale-RSV-0546	N 	1125	2329	40650
Yale-RSV-0546	P 	2331	3220	8265
Yale-RSV-0546	M 	3224	4180	25310
Yale-RSV-0546	SH 	4190	4599	9638
Yale-RSV-0546	G 	4644	5565	20
Yale-RSV-0546	F 	5619	7521	52992
Yale-RSV-0546	M2 	7567	8527	57147
Yale-RSV-0546	L	8460	15037	42691
sample	name	start	end	depth
Yale-RSV-0553	NS1 	45	576	47289
Yale-RSV-0553	NS2 	596	1097	2908
Yale-RSV-0553	N 	1125	2329	35599
Yale-RSV-0553	P 	2331	3220	18369
Yale-RSV-0553	M 	3224	4180	40929
Yale-RSV-0553	SH 	4190	4599	6436
Yale-RSV-0553	G 	4644	5565	78914
Yale-RSV-0553	F 	5619	7521	88938
Yale-RSV-0553	M2 	7567	8527	118678
Yale-RSV-0553	L	8460	15037	62525
sample	name	start	end	depth
Yale-RSV-0554	NS1 	45	576	8110
Yale-RSV-0554	NS2 	596	1097	9557
Yale-RSV-0554	N 	1125	2329	40053
Yale-RSV-0554	P 	2331	3220	14642
Yale-RSV-0554	M 	3224	4180	20880
Yale-RSV-0554	SH 	4190	4599	6266
Yale-RSV-0554	G 	4644	5565	1469
Yale-RSV-0554	F 	5619	7521	57066
Yale-RSV-0554	M2 	7567	8527	50447
Yale-RSV-0554	L	8460	15037	39092
sample	name	start	end	depth
Yale-RSV-0555	NS1 	45	576	3076
Yale-RSV-0555	NS2 	596	1097	669
Yale-RSV-0555	N 	1125	2329	38362
Yale-RSV-0555	P 	2331	3220	14983
Yale-RSV-0555	M 	3224	4180	31138
Yale-RSV-0555	SH 	4190	4599	89
Yale-RSV-0555	G 	4644	5565	24501
Yale-RSV-0555	F 	5619	7521	56771
Yale-RSV-0555	M2 	7567	8527	66996
Yale-RSV-0555	L	8460	15037	59999
sample	name	start	end	depth
Yale-RSV-0557	NS1 	45	576	59065
Yale-RSV-0557	NS2 	596	1097	66560
Yale-RSV-0557	N 	1125	2329	134526
Yale-RSV-0557	P 	2331	3220	29824
Yale-RSV-0557	M 	3224	4180	62738
Yale-RSV-0557	SH 	4190	4599	51040
Yale-RSV-0557	G 	4644	5565	83168
Yale-RSV-0557	F 	5619	7521	67118
Yale-RSV-0557	M2 	7567	8527	89924
Yale-RSV-0557	L	8460	15037	55961
sample	name	start	end	depth
Yale-RSV-0559	NS1 	45	576	72460
Yale-RSV-0559	NS2 	596	1097	38323
Yale-RSV-0559	N 	1125	2329	132303
Yale-RSV-0559	P 	2331	3220	40922
Yale-RSV-0559	M 	3224	4180	81802
Yale-RSV-0559	SH 	4190	4599	48209
Yale-RSV-0559	G 	4644	5565	127335
Yale-RSV-0559	F 	5619	7521	92997
Yale-RSV-0559	M2 	7567	8527	138762
Yale-RSV-0559	L	8460	15037	96892
sample	name	start	end	depth
Yale-RSV-0564	NS1 	45	576	852
Yale-RSV-0564	NS2 	596	1097	2448
Yale-RSV-0564	N 	1125	2329	33856
Yale-RSV-0564	P 	2331	3220	20772
Yale-RSV-0564	M 	3224	4180	11215
Yale-RSV-0564	SH 	4190	4599	140
Yale-RSV-0564	G 	4644	5565	7
Yale-RSV-0564	F 	5619	7521	39580
Yale-RSV-0564	M2 	7567	8527	11159
Yale-RSV-0564	L	8460	15037	20067
sample	name	start	end	depth
Yale-RSV-0565	NS1 	45	576	2076
Yale-RSV-0565	NS2 	596	1097	369
Yale-RSV-0565	N 	1125	2329	65593
Yale-RSV-0565	P 	2331	3220	33747
Yale-RSV-0565	M 	3224	4180	61870
Yale-RSV-0565	SH 	4190	4599	13539
Yale-RSV-0565	G 	4644	5565	74302
Yale-RSV-0565	F 	5619	7521	84326
Yale-RSV-0565	M2 	7567	8527	117375
Yale-RSV-0565	L	8460	15037	96247
sample	name	start	end	depth
Yale-RSV-0566	NS1 	45	576	74650
Yale-RSV-0566	NS2 	596	1097	125065
Yale-RSV-0566	N 	1125	2329	118318
Yale-RSV-0566	P 	2331	3220	65412
Yale-RSV-0566	M 	3224	4180	99372
Yale-RSV-0566	SH 	4190	4599	73567
Yale-RSV-0566	G 	4644	5565	125550
Yale-RSV-0566	F 	5619	7521	121290
Yale-RSV-0566	M2 	7567	8527	154631
Yale-RSV-0566	L	8460	15037	105802
sample	name	start	end	depth
Yale-RSV-0571	NS1 	45	576	59645
Yale-RSV-0571	NS2 	596	1097	64604
Yale-RSV-0571	N 	1125	2329	49456
Yale-RSV-0571	P 	2331	3220	38841
Yale-RSV-0571	M 	3224	4180	78252
Yale-RSV-0571	SH 	4190	4599	58774
Yale-RSV-0571	G 	4644	5565	121802
Yale-RSV-0571	F 	5619	7521	96602
Yale-RSV-0571	M2 	7567	8527	93869
Yale-RSV-0571	L	8460	15037	82532
sample	name	start	end	depth
Yale-RSV-0573	NS1 	45	576	56594
Yale-RSV-0573	NS2 	596	1097	102428
Yale-RSV-0573	N 	1125	2329	71444
Yale-RSV-0573	P 	2331	3220	48459
Yale-RSV-0573	M 	3224	4180	83589
Yale-RSV-0573	SH 	4190	4599	65771
Yale-RSV-0573	G 	4644	5565	129285
Yale-RSV-0573	F 	5619	7521	99237
Yale-RSV-0573	M2 	7567	8527	89026
Yale-RSV-0573	L	8460	15037	76284
sample	name	start	end	depth
Yale-RSV-0574	NS1 	45	576	45665
Yale-RSV-0574	NS2 	596	1097	81115
Yale-RSV-0574	N 	1125	2329	82914
Yale-RSV-0574	P 	2331	3220	24880
Yale-RSV-0574	M 	3224	4180	53687
Yale-RSV-0574	SH 	4190	4599	45875
Yale-RSV-0574	G 	4644	5565	89732
Yale-RSV-0574	F 	5619	7521	69656
Yale-RSV-0574	M2 	7567	8527	94139
Yale-RSV-0574	L	8460	15037	65213
sample	name	start	end	depth
Yale-RSV-0575	NS1 	45	576	63369
Yale-RSV-0575	NS2 	596	1097	91048
Yale-RSV-0575	N 	1125	2329	85782
Yale-RSV-0575	P 	2331	3220	45677
Yale-RSV-0575	M 	3224	4180	65855
Yale-RSV-0575	SH 	4190	4599	59699
Yale-RSV-0575	G 	4644	5565	107304
Yale-RSV-0575	F 	5619	7521	109450
Yale-RSV-0575	M2 	7567	8527	136126
Yale-RSV-0575	L	8460	15037	89217
