sample	name	start	end	depth
Yale-RSV-0134	G gene	4675	5600	23
Yale-RSV-0134	F gene	5653	7552	229
Yale-RSV-0134	M2 gene	7609	8568	73293
Yale-RSV-0134	L gene	8501	15080	1746
sample	name	start	end	depth
Yale-RSV-0135	NS1 gene	45	577	1425
Yale-RSV-0135	NS2 gene	594	1098	14054
Yale-RSV-0135	N gene	1125	2327	19508
Yale-RSV-0135	P gene	2331	3244	10
Yale-RSV-0135	M gene	3254	4208	19578
Yale-RSV-0135	SH gene	4218	4630	6817
Yale-RSV-0135	G gene	4675	5600	17
Yale-RSV-0135	F gene	5653	7552	30753
Yale-RSV-0135	M2 gene	7609	8568	88591
Yale-RSV-0135	L gene	8501	15080	18825
sample	name	start	end	depth
Yale-RSV-0137	NS1 gene	45	577	10265
Yale-RSV-0137	NS2 gene	594	1098	13428
Yale-RSV-0137	N gene	1125	2327	21987
Yale-RSV-0137	P gene	2331	3244	38858
Yale-RSV-0137	M gene	3254	4208	75937
Yale-RSV-0137	SH gene	4218	4630	14286
Yale-RSV-0137	G gene	4675	5600	3001
Yale-RSV-0137	F gene	5653	7552	106180
Yale-RSV-0137	M2 gene	7609	8568	117637
Yale-RSV-0137	L gene	8501	15080	44237
sample	name	start	end	depth
Yale-RSV-0138	NS1 gene	45	577	86136
Yale-RSV-0138	NS2 gene	594	1098	235463
Yale-RSV-0138	N gene	1125	2327	148178
Yale-RSV-0138	P gene	2331	3244	85840
Yale-RSV-0138	M gene	3254	4208	208335
Yale-RSV-0138	SH gene	4218	4630	75356
Yale-RSV-0138	G gene	4675	5600	60212
Yale-RSV-0138	F gene	5653	7552	325014
Yale-RSV-0138	M2 gene	7609	8568	297182
Yale-RSV-0138	L gene	8501	15080	172710
sample	name	start	end	depth
Yale-RSV-0139	NS1 gene	45	577	27679
Yale-RSV-0139	NS2 gene	594	1098	68600
Yale-RSV-0139	N gene	1125	2327	50834
Yale-RSV-0139	P gene	2331	3244	30408
Yale-RSV-0139	M gene	3254	4208	63830
Yale-RSV-0139	SH gene	4218	4630	27128
Yale-RSV-0139	G gene	4675	5600	21767
Yale-RSV-0139	F gene	5653	7552	102067
Yale-RSV-0139	M2 gene	7609	8568	90772
Yale-RSV-0139	L gene	8501	15080	52753
sample	name	start	end	depth
Yale-RSV-0141	NS1 gene	45	577	32260
Yale-RSV-0141	NS2 gene	594	1098	41999
Yale-RSV-0141	N gene	1125	2327	92423
Yale-RSV-0141	P gene	2331	3244	33260
Yale-RSV-0141	M gene	3254	4208	112383
Yale-RSV-0141	SH gene	4218	4630	46219
Yale-RSV-0141	G gene	4675	5600	21911
Yale-RSV-0141	F gene	5653	7552	189563
Yale-RSV-0141	M2 gene	7609	8568	178784
Yale-RSV-0141	L gene	8501	15080	90602
sample	name	start	end	depth
Yale-RSV-0144	NS1 gene	45	577	34
Yale-RSV-0144	NS2 gene	594	1098	24
Yale-RSV-0144	N gene	1125	2327	1
Yale-RSV-0144	P gene	2331	3244	45
Yale-RSV-0144	M gene	3254	4208	4458
Yale-RSV-0144	SH gene	4218	4630	9
Yale-RSV-0144	G gene	4675	5600	6
Yale-RSV-0144	F gene	5653	7552	6920
Yale-RSV-0144	M2 gene	7609	8568	10
Yale-RSV-0144	L gene	8501	15080	615
sample	name	start	end	depth
Yale-RSV-0145	NS1 gene	45	577	2749
Yale-RSV-0145	NS2 gene	594	1098	7998
Yale-RSV-0145	N gene	1125	2327	15919
Yale-RSV-0145	P gene	2331	3244	39670
Yale-RSV-0145	M gene	3254	4208	44025
Yale-RSV-0145	SH gene	4218	4630	13941
Yale-RSV-0145	G gene	4675	5600	230
Yale-RSV-0145	F gene	5653	7552	61245
Yale-RSV-0145	M2 gene	7609	8568	53570
Yale-RSV-0145	L gene	8501	15080	13978
sample	name	start	end	depth
Yale-RSV-0146	NS1 gene	45	577	135654
Yale-RSV-0146	NS2 gene	594	1098	187658
Yale-RSV-0146	N gene	1125	2327	275686
Yale-RSV-0146	P gene	2331	3244	79217
Yale-RSV-0146	M gene	3254	4208	384142
Yale-RSV-0146	SH gene	4218	4630	99563
Yale-RSV-0146	G gene	4675	5600	52303
Yale-RSV-0146	F gene	5653	7552	522798
Yale-RSV-0146	M2 gene	7609	8568	454406
Yale-RSV-0146	L gene	8501	15080	215508
sample	name	start	end	depth
Yale-RSV-0149	NS1 gene	45	577	36325
Yale-RSV-0149	NS2 gene	594	1098	25371
Yale-RSV-0149	N gene	1125	2327	107466
Yale-RSV-0149	P gene	2331	3244	44938
Yale-RSV-0149	M gene	3254	4208	195410
Yale-RSV-0149	SH gene	4218	4630	48997
Yale-RSV-0149	G gene	4675	5600	5471
Yale-RSV-0149	F gene	5653	7552	189886
Yale-RSV-0149	M2 gene	7609	8568	253211
Yale-RSV-0149	L gene	8501	15080	82925
sample	name	start	end	depth
Yale-RSV-0150	NS1 gene	45	577	28324
Yale-RSV-0150	NS2 gene	594	1098	22063
Yale-RSV-0150	N gene	1125	2327	90866
Yale-RSV-0150	P gene	2331	3244	39627
Yale-RSV-0150	M gene	3254	4208	116792
Yale-RSV-0150	SH gene	4218	4630	32664
Yale-RSV-0150	G gene	4675	5600	13148
Yale-RSV-0150	F gene	5653	7552	192590
Yale-RSV-0150	M2 gene	7609	8568	216380
Yale-RSV-0150	L gene	8501	15080	70804
sample	name	start	end	depth
Yale-RSV-0151	NS1 gene	45	577	117
Yale-RSV-0151	NS2 gene	594	1098	1504
Yale-RSV-0151	N gene	1125	2327	16742
Yale-RSV-0151	P gene	2331	3244	20
Yale-RSV-0151	M gene	3254	4208	72
Yale-RSV-0151	SH gene	4218	4630	52
Yale-RSV-0151	G gene	4675	5600	28
Yale-RSV-0151	F gene	5653	7552	78639
Yale-RSV-0151	M2 gene	7609	8568	27
Yale-RSV-0151	L gene	8501	15080	1698
sample	name	start	end	depth
Yale-RSV-0152	NS1 gene	45	577	171473
Yale-RSV-0152	NS2 gene	594	1098	260720
Yale-RSV-0152	N gene	1125	2327	328698
Yale-RSV-0152	P gene	2331	3244	125839
Yale-RSV-0152	M gene	3254	4208	417612
Yale-RSV-0152	SH gene	4218	4630	152963
Yale-RSV-0152	G gene	4675	5600	99649
Yale-RSV-0152	F gene	5653	7552	670247
Yale-RSV-0152	M2 gene	7609	8568	498716
Yale-RSV-0152	L gene	8501	15080	292891
sample	name	start	end	depth
Yale-RSV-0153	NS1 gene	45	577	85248
Yale-RSV-0153	NS2 gene	594	1098	79339
Yale-RSV-0153	N gene	1125	2327	214342
Yale-RSV-0153	P gene	2331	3244	77098
Yale-RSV-0153	M gene	3254	4208	243903
Yale-RSV-0153	SH gene	4218	4630	89162
Yale-RSV-0153	G gene	4675	5600	33727
Yale-RSV-0153	F gene	5653	7552	418833
Yale-RSV-0153	M2 gene	7609	8568	469386
Yale-RSV-0153	L gene	8501	15080	251654
sample	name	start	end	depth
Yale-RSV-0154	NS1 gene	45	577	61857
Yale-RSV-0154	NS2 gene	594	1098	129466
Yale-RSV-0154	N gene	1125	2327	114462
Yale-RSV-0154	P gene	2331	3244	47415
Yale-RSV-0154	M gene	3254	4208	163473
Yale-RSV-0154	SH gene	4218	4630	54918
Yale-RSV-0154	G gene	4675	5600	28504
Yale-RSV-0154	F gene	5653	7552	196079
Yale-RSV-0154	M2 gene	7609	8568	193693
Yale-RSV-0154	L gene	8501	15080	113888
sample	name	start	end	depth
Yale-RSV-0155	NS1 gene	45	577	40207
Yale-RSV-0155	NS2 gene	594	1098	102347
Yale-RSV-0155	N gene	1125	2327	60843
Yale-RSV-0155	P gene	2331	3244	31843
Yale-RSV-0155	M gene	3254	4208	95416
Yale-RSV-0155	SH gene	4218	4630	26566
Yale-RSV-0155	G gene	4675	5600	15390
Yale-RSV-0155	F gene	5653	7552	131274
Yale-RSV-0155	M2 gene	7609	8568	117425
Yale-RSV-0155	L gene	8501	15080	70151
sample	name	start	end	depth
Yale-RSV-0156	NS1 gene	45	577	110157
Yale-RSV-0156	NS2 gene	594	1098	258195
Yale-RSV-0156	N gene	1125	2327	231616
Yale-RSV-0156	P gene	2331	3244	103667
Yale-RSV-0156	M gene	3254	4208	288735
Yale-RSV-0156	SH gene	4218	4630	102888
Yale-RSV-0156	G gene	4675	5600	48616
Yale-RSV-0156	F gene	5653	7552	472574
Yale-RSV-0156	M2 gene	7609	8568	375966
Yale-RSV-0156	L gene	8501	15080	224207
sample	name	start	end	depth
Yale-RSV-0157	NS1 gene	45	577	75845
Yale-RSV-0157	NS2 gene	594	1098	100820
Yale-RSV-0157	N gene	1125	2327	171988
Yale-RSV-0157	P gene	2331	3244	51753
Yale-RSV-0157	M gene	3254	4208	242536
Yale-RSV-0157	SH gene	4218	4630	73576
Yale-RSV-0157	G gene	4675	5600	28530
Yale-RSV-0157	F gene	5653	7552	307031
Yale-RSV-0157	M2 gene	7609	8568	366387
Yale-RSV-0157	L gene	8501	15080	164568
sample	name	start	end	depth
Yale-RSV-0161	NS1 gene	45	577	25895
Yale-RSV-0161	NS2 gene	594	1098	5375
Yale-RSV-0161	N gene	1125	2327	108915
Yale-RSV-0161	P gene	2331	3244	29090
Yale-RSV-0161	M gene	3254	4208	62394
Yale-RSV-0161	SH gene	4218	4630	527
Yale-RSV-0161	G gene	4675	5600	16592
Yale-RSV-0161	F gene	5653	7552	89231
Yale-RSV-0161	M2 gene	7609	8568	117713
Yale-RSV-0161	L gene	8501	15080	119669
sample	name	start	end	depth
Yale-RSV-0162	NS1 gene	45	577	3152
Yale-RSV-0162	NS2 gene	594	1098	8352
Yale-RSV-0162	N gene	1125	2327	10688
Yale-RSV-0162	P gene	2331	3244	8749
Yale-RSV-0162	M gene	3254	4208	48949
Yale-RSV-0162	SH gene	4218	4630	8592
Yale-RSV-0162	G gene	4675	5600	19
Yale-RSV-0162	F gene	5653	7552	2336
Yale-RSV-0162	M2 gene	7609	8568	99240
Yale-RSV-0162	L gene	8501	15080	10056
sample	name	start	end	depth
Yale-RSV-0163	NS1 gene	45	577	2303
Yale-RSV-0163	NS2 gene	594	1098	678
Yale-RSV-0163	N gene	1125	2327	24713
Yale-RSV-0163	P gene	2331	3244	76
Yale-RSV-0163	M gene	3254	4208	6465
Yale-RSV-0163	SH gene	4218	4630	96
Yale-RSV-0163	G gene	4675	5600	20
Yale-RSV-0163	F gene	5653	7552	4777
Yale-RSV-0163	M2 gene	7609	8568	7003
Yale-RSV-0163	L gene	8501	15080	5541
sample	name	start	end	depth
Yale-RSV-0164	NS1 gene	45	577	55174
Yale-RSV-0164	NS2 gene	594	1098	369374
Yale-RSV-0164	N gene	1125	2327	274170
Yale-RSV-0164	P gene	2331	3244	141864
Yale-RSV-0164	M gene	3254	4208	394843
Yale-RSV-0164	SH gene	4218	4630	82364
Yale-RSV-0164	G gene	4675	5600	116103
Yale-RSV-0164	F gene	5653	7552	536464
Yale-RSV-0164	M2 gene	7609	8568	464601
Yale-RSV-0164	L gene	8501	15080	253308
sample	name	start	end	depth
Yale-RSV-0166	NS1 gene	45	577	4708
Yale-RSV-0166	NS2 gene	594	1098	7465
Yale-RSV-0166	N gene	1125	2327	32000
Yale-RSV-0166	P gene	2331	3244	105
Yale-RSV-0166	M gene	3254	4208	57503
Yale-RSV-0166	SH gene	4218	4630	1485
Yale-RSV-0166	G gene	4675	5600	2647
Yale-RSV-0166	F gene	5653	7552	66384
Yale-RSV-0166	M2 gene	7609	8568	87484
Yale-RSV-0166	L gene	8501	15080	25218
sample	name	start	end	depth
Yale-RSV-0167	NS1 gene	45	577	138309
Yale-RSV-0167	NS2 gene	594	1098	315106
Yale-RSV-0167	N gene	1125	2327	252394
Yale-RSV-0167	P gene	2331	3244	110468
Yale-RSV-0167	M gene	3254	4208	350440
Yale-RSV-0167	SH gene	4218	4630	93549
Yale-RSV-0167	G gene	4675	5600	63662
Yale-RSV-0167	F gene	5653	7552	478894
Yale-RSV-0167	M2 gene	7609	8568	448027
Yale-RSV-0167	L gene	8501	15080	246359
sample	name	start	end	depth
Yale-RSV-0168	NS1 gene	45	577	27243
Yale-RSV-0168	NS2 gene	594	1098	3244
Yale-RSV-0168	N gene	1125	2327	20298
Yale-RSV-0168	P gene	2331	3244	84227
Yale-RSV-0168	M gene	3254	4208	56133
Yale-RSV-0168	SH gene	4218	4630	26146
Yale-RSV-0168	G gene	4675	5600	31
Yale-RSV-0168	F gene	5653	7552	28524
Yale-RSV-0168	M2 gene	7609	8568	14378
Yale-RSV-0168	L gene	8501	15080	34883
sample	name	start	end	depth
Yale-RSV-0169	NS1 gene	45	577	66024
Yale-RSV-0169	NS2 gene	594	1098	88960
Yale-RSV-0169	N gene	1125	2327	107467
Yale-RSV-0169	P gene	2331	3244	54552
Yale-RSV-0169	M gene	3254	4208	253385
Yale-RSV-0169	SH gene	4218	4630	70167
Yale-RSV-0169	G gene	4675	5600	13522
Yale-RSV-0169	F gene	5653	7552	238038
Yale-RSV-0169	M2 gene	7609	8568	234676
Yale-RSV-0169	L gene	8501	15080	129024
sample	name	start	end	depth
Yale-RSV-0170	NS1 gene	45	577	74651
Yale-RSV-0170	NS2 gene	594	1098	89733
Yale-RSV-0170	N gene	1125	2327	171572
Yale-RSV-0170	P gene	2331	3244	50836
Yale-RSV-0170	M gene	3254	4208	205868
Yale-RSV-0170	SH gene	4218	4630	63509
Yale-RSV-0170	G gene	4675	5600	34701
Yale-RSV-0170	F gene	5653	7552	331340
Yale-RSV-0170	M2 gene	7609	8568	324904
Yale-RSV-0170	L gene	8501	15080	163160
sample	name	start	end	depth
Yale-RSV-0171	NS1 gene	45	577	14413
Yale-RSV-0171	NS2 gene	594	1098	19141
Yale-RSV-0171	N gene	1125	2327	86965
Yale-RSV-0171	P gene	2331	3244	23902
Yale-RSV-0171	M gene	3254	4208	96959
Yale-RSV-0171	SH gene	4218	4630	29313
Yale-RSV-0171	G gene	4675	5600	11541
Yale-RSV-0171	F gene	5653	7552	166088
Yale-RSV-0171	M2 gene	7609	8568	179130
Yale-RSV-0171	L gene	8501	15080	64514
sample	name	start	end	depth
Yale-RSV-0172	NS1 gene	45	577	293
Yale-RSV-0172	NS2 gene	594	1098	1060
Yale-RSV-0172	N gene	1125	2327	784
Yale-RSV-0172	P gene	2331	3244	1460
Yale-RSV-0172	M gene	3254	4208	8337
Yale-RSV-0172	SH gene	4218	4630	557
Yale-RSV-0172	G gene	4675	5600	31
Yale-RSV-0172	F gene	5653	7552	2648
Yale-RSV-0172	M2 gene	7609	8568	2530
Yale-RSV-0172	L gene	8501	15080	2501
sample	name	start	end	depth
Yale-RSV-0173	NS1 gene	45	577	128097
Yale-RSV-0173	NS2 gene	594	1098	466385
Yale-RSV-0173	N gene	1125	2327	221149
Yale-RSV-0173	P gene	2331	3244	136027
Yale-RSV-0173	M gene	3254	4208	349997
Yale-RSV-0173	SH gene	4218	4630	109493
Yale-RSV-0173	G gene	4675	5600	99822
Yale-RSV-0173	F gene	5653	7552	441018
Yale-RSV-0173	M2 gene	7609	8568	405991
Yale-RSV-0173	L gene	8501	15080	244548
sample	name	start	end	depth
Yale-RSV-0175	NS1 gene	45	577	179199
Yale-RSV-0175	NS2 gene	594	1098	655015
Yale-RSV-0175	N gene	1125	2327	319106
Yale-RSV-0175	P gene	2331	3244	203675
Yale-RSV-0175	M gene	3254	4208	473401
Yale-RSV-0175	SH gene	4218	4630	165228
Yale-RSV-0175	G gene	4675	5600	142740
Yale-RSV-0175	F gene	5653	7552	653621
Yale-RSV-0175	M2 gene	7609	8568	577561
Yale-RSV-0175	L gene	8501	15080	344589
sample	name	start	end	depth
Yale-RSV-0176	NS1 gene	45	577	194375
Yale-RSV-0176	NS2 gene	594	1098	497868
Yale-RSV-0176	N gene	1125	2327	382065
Yale-RSV-0176	P gene	2331	3244	185504
Yale-RSV-0176	M gene	3254	4208	515563
Yale-RSV-0176	SH gene	4218	4630	157875
Yale-RSV-0176	G gene	4675	5600	125668
Yale-RSV-0176	F gene	5653	7552	752068
Yale-RSV-0176	M2 gene	7609	8568	608352
Yale-RSV-0176	L gene	8501	15080	336000
sample	name	start	end	depth
Yale-RSV-0177	NS1 gene	45	577	67885
Yale-RSV-0177	NS2 gene	594	1098	106301
Yale-RSV-0177	N gene	1125	2327	131887
Yale-RSV-0177	P gene	2331	3244	47215
Yale-RSV-0177	M gene	3254	4208	155679
Yale-RSV-0177	SH gene	4218	4630	54403
Yale-RSV-0177	G gene	4675	5600	37761
Yale-RSV-0177	F gene	5653	7552	267773
Yale-RSV-0177	M2 gene	7609	8568	239335
Yale-RSV-0177	L gene	8501	15080	126823
sample	name	start	end	depth
Yale-RSV-0178	NS1 gene	45	577	68563
Yale-RSV-0178	NS2 gene	594	1098	51284
Yale-RSV-0178	N gene	1125	2327	116532
Yale-RSV-0178	P gene	2331	3244	63813
Yale-RSV-0178	M gene	3254	4208	240187
Yale-RSV-0178	SH gene	4218	4630	77253
Yale-RSV-0178	G gene	4675	5600	34717
Yale-RSV-0178	F gene	5653	7552	487529
Yale-RSV-0178	M2 gene	7609	8568	482859
Yale-RSV-0178	L gene	8501	15080	184144
sample	name	start	end	depth
Yale-RSV-0180	NS1 gene	45	577	104265
Yale-RSV-0180	NS2 gene	594	1098	276215
Yale-RSV-0180	N gene	1125	2327	186396
Yale-RSV-0180	P gene	2331	3244	101176
Yale-RSV-0180	M gene	3254	4208	269260
Yale-RSV-0180	SH gene	4218	4630	69336
Yale-RSV-0180	G gene	4675	5600	52789
Yale-RSV-0180	F gene	5653	7552	408223
Yale-RSV-0180	M2 gene	7609	8568	340415
Yale-RSV-0180	L gene	8501	15080	194411
sample	name	start	end	depth
Yale-RSV-0181	NS1 gene	45	577	30903
Yale-RSV-0181	NS2 gene	594	1098	277705
Yale-RSV-0181	N gene	1125	2327	243532
Yale-RSV-0181	P gene	2331	3244	86501
Yale-RSV-0181	M gene	3254	4208	309352
Yale-RSV-0181	SH gene	4218	4630	107530
Yale-RSV-0181	G gene	4675	5600	109428
Yale-RSV-0181	F gene	5653	7552	472984
Yale-RSV-0181	M2 gene	7609	8568	481564
Yale-RSV-0181	L gene	8501	15080	252220
sample	name	start	end	depth
Yale-RSV-0182	NS1 gene	45	577	4237
Yale-RSV-0182	NS2 gene	594	1098	7566
Yale-RSV-0182	N gene	1125	2327	6323
Yale-RSV-0182	P gene	2331	3244	52294
Yale-RSV-0182	M gene	3254	4208	29801
Yale-RSV-0182	SH gene	4218	4630	27
Yale-RSV-0182	G gene	4675	5600	8382
Yale-RSV-0182	F gene	5653	7552	78309
Yale-RSV-0182	M2 gene	7609	8568	27820
Yale-RSV-0182	L gene	8501	15080	15430
sample	name	start	end	depth
Yale-RSV-0183	NS1 gene	45	577	103484
Yale-RSV-0183	NS2 gene	594	1098	180765
Yale-RSV-0183	N gene	1125	2327	200199
Yale-RSV-0183	P gene	2331	3244	76937
Yale-RSV-0183	M gene	3254	4208	271566
Yale-RSV-0183	SH gene	4218	4630	87046
Yale-RSV-0183	G gene	4675	5600	14048
Yale-RSV-0183	F gene	5653	7552	361473
Yale-RSV-0183	M2 gene	7609	8568	315633
Yale-RSV-0183	L gene	8501	15080	174091
sample	name	start	end	depth
Yale-RSV-0185	NS1 gene	45	577	8929
Yale-RSV-0185	NS2 gene	594	1098	9723
Yale-RSV-0185	N gene	1125	2327	28125
Yale-RSV-0185	P gene	2331	3244	26782
Yale-RSV-0185	M gene	3254	4208	70035
Yale-RSV-0185	SH gene	4218	4630	12686
Yale-RSV-0185	G gene	4675	5600	5470
Yale-RSV-0185	F gene	5653	7552	71123
Yale-RSV-0185	M2 gene	7609	8568	96943
Yale-RSV-0185	L gene	8501	15080	24483
sample	name	start	end	depth
Yale-RSV-0186	NS1 gene	45	577	26121
Yale-RSV-0186	NS2 gene	594	1098	27064
Yale-RSV-0186	N gene	1125	2327	59301
Yale-RSV-0186	P gene	2331	3244	22611
Yale-RSV-0186	M gene	3254	4208	77294
Yale-RSV-0186	SH gene	4218	4630	27632
Yale-RSV-0186	G gene	4675	5600	10800
Yale-RSV-0186	F gene	5653	7552	112639
Yale-RSV-0186	M2 gene	7609	8568	132702
Yale-RSV-0186	L gene	8501	15080	52151
sample	name	start	end	depth
Yale-RSV-0188	NS1 gene	45	577	94721
Yale-RSV-0188	NS2 gene	594	1098	95964
Yale-RSV-0188	N gene	1125	2327	197774
Yale-RSV-0188	P gene	2331	3244	68013
Yale-RSV-0188	M gene	3254	4208	261702
Yale-RSV-0188	SH gene	4218	4630	84253
Yale-RSV-0188	G gene	4675	5600	42750
Yale-RSV-0188	F gene	5653	7552	420500
Yale-RSV-0188	M2 gene	7609	8568	305352
Yale-RSV-0188	L gene	8501	15080	163989
sample	name	start	end	depth
Yale-RSV-0191	NS1 gene	45	577	526
Yale-RSV-0191	NS2 gene	594	1098	24
Yale-RSV-0191	N gene	1125	2327	9
Yale-RSV-0191	P gene	2331	3244	13
Yale-RSV-0191	M gene	3254	4208	137
Yale-RSV-0191	SH gene	4218	4630	341
Yale-RSV-0191	G gene	4675	5600	41
Yale-RSV-0191	F gene	5653	7552	270596
Yale-RSV-0191	M2 gene	7609	8568	119281
Yale-RSV-0191	L gene	8501	15080	7350
sample	name	start	end	depth
Yale-RSV-0193	NS1 gene	45	577	82584
Yale-RSV-0193	NS2 gene	594	1098	121422
Yale-RSV-0193	N gene	1125	2327	124633
Yale-RSV-0193	P gene	2331	3244	30959
Yale-RSV-0193	M gene	3254	4208	142490
Yale-RSV-0193	SH gene	4218	4630	51529
Yale-RSV-0193	G gene	4675	5600	37121
Yale-RSV-0193	F gene	5653	7552	258794
Yale-RSV-0193	M2 gene	7609	8568	240098
Yale-RSV-0193	L gene	8501	15080	123739
sample	name	start	end	depth
Yale-RSV-0194	NS1 gene	45	577	94045
Yale-RSV-0194	NS2 gene	594	1098	85469
Yale-RSV-0194	N gene	1125	2327	144571
Yale-RSV-0194	P gene	2331	3244	53440
Yale-RSV-0194	M gene	3254	4208	159095
Yale-RSV-0194	SH gene	4218	4630	8404
Yale-RSV-0194	G gene	4675	5600	25887
Yale-RSV-0194	F gene	5653	7552	255155
Yale-RSV-0194	M2 gene	7609	8568	277139
Yale-RSV-0194	L gene	8501	15080	118161
sample	name	start	end	depth
Yale-RSV-0195	NS1 gene	45	577	160866
Yale-RSV-0195	NS2 gene	594	1098	261046
Yale-RSV-0195	N gene	1125	2327	221247
Yale-RSV-0195	P gene	2331	3244	123833
Yale-RSV-0195	M gene	3254	4208	243365
Yale-RSV-0195	SH gene	4218	4630	30459
Yale-RSV-0195	G gene	4675	5600	106934
Yale-RSV-0195	F gene	5653	7552	284407
Yale-RSV-0195	M2 gene	7609	8568	401562
Yale-RSV-0195	L gene	8501	15080	223009
sample	name	start	end	depth
Yale-RSV-0196	NS1 gene	45	577	92113
Yale-RSV-0196	NS2 gene	594	1098	52600
Yale-RSV-0196	N gene	1125	2327	157880
Yale-RSV-0196	P gene	2331	3244	64206
Yale-RSV-0196	M gene	3254	4208	252719
Yale-RSV-0196	SH gene	4218	4630	54371
Yale-RSV-0196	G gene	4675	5600	38283
Yale-RSV-0196	F gene	5653	7552	305841
Yale-RSV-0196	M2 gene	7609	8568	357845
Yale-RSV-0196	L gene	8501	15080	143034
sample	name	start	end	depth
Yale-RSV-0197	NS1 gene	45	577	2434
Yale-RSV-0197	NS2 gene	594	1098	19567
Yale-RSV-0197	N gene	1125	2327	36357
Yale-RSV-0197	P gene	2331	3244	26233
Yale-RSV-0197	M gene	3254	4208	57682
Yale-RSV-0197	SH gene	4218	4630	11551
Yale-RSV-0197	G gene	4675	5600	1270
Yale-RSV-0197	F gene	5653	7552	77577
Yale-RSV-0197	M2 gene	7609	8568	149956
Yale-RSV-0197	L gene	8501	15080	43658
sample	name	start	end	depth
Yale-RSV-0198	NS1 gene	45	577	100904
Yale-RSV-0198	NS2 gene	594	1098	78869
Yale-RSV-0198	N gene	1125	2327	139875
Yale-RSV-0198	P gene	2331	3244	43096
Yale-RSV-0198	M gene	3254	4208	143145
Yale-RSV-0198	SH gene	4218	4630	24556
Yale-RSV-0198	G gene	4675	5600	29191
Yale-RSV-0198	F gene	5653	7552	244134
Yale-RSV-0198	M2 gene	7609	8568	324692
Yale-RSV-0198	L gene	8501	15080	126147
sample	name	start	end	depth
Yale-RSV-0199	NS1 gene	45	577	135043
Yale-RSV-0199	NS2 gene	594	1098	83885
Yale-RSV-0199	N gene	1125	2327	187913
Yale-RSV-0199	P gene	2331	3244	109521
Yale-RSV-0199	M gene	3254	4208	228987
Yale-RSV-0199	SH gene	4218	4630	92183
Yale-RSV-0199	G gene	4675	5600	57291
Yale-RSV-0199	F gene	5653	7552	305217
Yale-RSV-0199	M2 gene	7609	8568	367038
Yale-RSV-0199	L gene	8501	15080	206670
sample	name	start	end	depth
Yale-RSV-0200	NS1 gene	45	577	149303
Yale-RSV-0200	NS2 gene	594	1098	225827
Yale-RSV-0200	N gene	1125	2327	232361
Yale-RSV-0200	P gene	2331	3244	65515
Yale-RSV-0200	M gene	3254	4208	252562
Yale-RSV-0200	SH gene	4218	4630	82875
Yale-RSV-0200	G gene	4675	5600	64086
Yale-RSV-0200	F gene	5653	7552	472525
Yale-RSV-0200	M2 gene	7609	8568	420515
Yale-RSV-0200	L gene	8501	15080	218472
sample	name	start	end	depth
Yale-RSV-0201	NS1 gene	45	577	8340
Yale-RSV-0201	NS2 gene	594	1098	73382
Yale-RSV-0201	N gene	1125	2327	87288
Yale-RSV-0201	P gene	2331	3244	41847
Yale-RSV-0201	M gene	3254	4208	122487
Yale-RSV-0201	SH gene	4218	4630	35368
Yale-RSV-0201	G gene	4675	5600	19333
Yale-RSV-0201	F gene	5653	7552	194306
Yale-RSV-0201	M2 gene	7609	8568	222285
Yale-RSV-0201	L gene	8501	15080	116231
sample	name	start	end	depth
Yale-RSV-0202	NS1 gene	45	577	101320
Yale-RSV-0202	NS2 gene	594	1098	3917
Yale-RSV-0202	N gene	1125	2327	49761
Yale-RSV-0202	P gene	2331	3244	6519
Yale-RSV-0202	M gene	3254	4208	49853
Yale-RSV-0202	SH gene	4218	4630	34268
Yale-RSV-0202	G gene	4675	5600	1672
Yale-RSV-0202	F gene	5653	7552	174974
Yale-RSV-0202	M2 gene	7609	8568	169068
Yale-RSV-0202	L gene	8501	15080	57255
sample	name	start	end	depth
Yale-RSV-0203	NS1 gene	45	577	80625
Yale-RSV-0203	NS2 gene	594	1098	41005
Yale-RSV-0203	N gene	1125	2327	92462
Yale-RSV-0203	P gene	2331	3244	44474
Yale-RSV-0203	M gene	3254	4208	69393
Yale-RSV-0203	SH gene	4218	4630	30865
Yale-RSV-0203	G gene	4675	5600	12742
Yale-RSV-0203	F gene	5653	7552	241009
Yale-RSV-0203	M2 gene	7609	8568	302078
Yale-RSV-0203	L gene	8501	15080	107365
sample	name	start	end	depth
Yale-RSV-0204	NS1 gene	45	577	163631
Yale-RSV-0204	NS2 gene	594	1098	287591
Yale-RSV-0204	N gene	1125	2327	232857
Yale-RSV-0204	P gene	2331	3244	126589
Yale-RSV-0204	M gene	3254	4208	275338
Yale-RSV-0204	SH gene	4218	4630	86985
Yale-RSV-0204	G gene	4675	5600	70032
Yale-RSV-0204	F gene	5653	7552	360708
Yale-RSV-0204	M2 gene	7609	8568	437421
Yale-RSV-0204	L gene	8501	15080	232438
sample	name	start	end	depth
Yale-RSV-0205	NS1 gene	45	577	144361
Yale-RSV-0205	NS2 gene	594	1098	334826
Yale-RSV-0205	N gene	1125	2327	244219
Yale-RSV-0205	P gene	2331	3244	95305
Yale-RSV-0205	M gene	3254	4208	265968
Yale-RSV-0205	SH gene	4218	4630	95323
Yale-RSV-0205	G gene	4675	5600	75897
Yale-RSV-0205	F gene	5653	7552	490383
Yale-RSV-0205	M2 gene	7609	8568	438505
